theta,a2,b2,z2,E2,machine_type,status,file_name
30,-2.4,3.9,0.0,-2.392797914144466,1,Done,C5_theta=30_a2=-2.4_b2=3.9_z2=0.0_2.log
30,-2.4,4.0,0.0,-2.379307704148232,1,Done,C5_theta=30_a2=-2.4_b2=4.0_z2=0.0_2.log
30,-2.3,3.8,0.0,-2.27879503488657,1,Done,C5_theta=30_a2=-2.3_b2=3.8_z2=0.0_2.log
30,-2.3,4.0,0.0,-2.3931166892143665,2,Done,C5_theta=30_a2=-2.3_b2=4.0_z2=0.0_2.log
30,-2.2,3.8,0.0,-2.177141552427201,2,Done,C5_theta=30_a2=-2.2_b2=3.8_z2=0.0_2.log
30,-2.2,3.9,0.0,-2.3286594895325834,2,Done,C5_theta=30_a2=-2.2_b2=3.9_z2=0.0_2.log
30,-2.2,4.0,0.0,-2.3895298420538893,1,Done,C5_theta=30_a2=-2.2_b2=4.0_z2=0.0_2.log
25,-2.1,3.9,0.0,-2.2571020141622284,1,Done,C5_theta=25_a2=-2.1_b2=3.9_z2=0.0_2.log
25,-2.1,4.0,0.0,-2.3666847129934467,2,Done,C5_theta=25_a2=-2.1_b2=4.0_z2=0.0_2.log
25,-2.1,4.1,0.0,-2.394561217253795,2,Done,C5_theta=25_a2=-2.1_b2=4.1_z2=0.0_2.log
25,-2.0,3.9,0.0,-2.157219364933553,2,Done,C5_theta=25_a2=-2.0_b2=3.9_z2=0.0_2.log
25,-1.9,3.9,0.0,-2.0269608391536167,1,Done,C5_theta=25_a2=-1.9_b2=3.9_z2=0.0_2.log
30,-2.1,3.8,0.0,-2.0383570482517825,1,Done,C5_theta=30_a2=-2.1_b2=3.8_z2=0.0_2.log
30,-2.1,3.9,0.0,-2.2575262109166943,1,Done,C5_theta=30_a2=-2.1_b2=3.9_z2=0.0_2.log
30,-2.1,4.0,0.0,-2.366557955974713,2,Done,C5_theta=30_a2=-2.1_b2=4.0_z2=0.0_2.log
15,-1.7,4.2,0.0,-2.374030972554465,2,Done,C5_theta=15_a2=-1.7_b2=4.2_z2=0.0_2.log
10,-1.1,4.3,0.0,-2.2721296236559283,2,Done,C5_theta=10_a2=-1.1_b2=4.3_z2=0.0_2.log
10,-1.1,4.4,0.0,-2.3784931961999973,1,Done,C5_theta=10_a2=-1.1_b2=4.4_z2=0.0_2.log
10,-1.1,4.5,0.0,-2.3925556952890474,2,Done,C5_theta=10_a2=-1.1_b2=4.5_z2=0.0_2.log
15,-1.8,4.1,0.0,-2.316047166023054,2,Done,C5_theta=15_a2=-1.8_b2=4.1_z2=0.0_2.log
15,-1.8,4.2,0.0,-2.390268421324436,1,Done,C5_theta=15_a2=-1.8_b2=4.2_z2=0.0_2.log
15,-1.8,4.3,0.0,-2.3877263782924274,1,Done,C5_theta=15_a2=-1.8_b2=4.3_z2=0.0_2.log
15,-1.7,4.1,0.0,-2.2631712909060298,2,Done,C5_theta=15_a2=-1.7_b2=4.1_z2=0.0_2.log
15,-1.7,4.3,0.0,-2.3966370203124825,2,Done,C5_theta=15_a2=-1.7_b2=4.3_z2=0.0_2.log
15,-1.6,4.1,0.0,-2.193498855587677,1,Done,C5_theta=15_a2=-1.6_b2=4.1_z2=0.0_2.log
15,-1.6,4.2,0.0,-2.3455526862235274,2,Done,C5_theta=15_a2=-1.6_b2=4.2_z2=0.0_2.log
15,-1.6,4.3,0.0,-2.396513400832191,1,Done,C5_theta=15_a2=-1.6_b2=4.3_z2=0.0_2.log
35,2.0,3.7,0.0,-3.1680984418053413,1,Done,C5_theta=35_a2=2.0_b2=3.7_z2=0.0_2.log
35,1.9,3.6,0.0,-2.986485752626322,2,Done,C5_theta=35_a2=1.9_b2=3.6_z2=0.0_2.log
35,1.9,3.7,0.0,-3.0430821345653385,2,Done,C5_theta=35_a2=1.9_b2=3.7_z2=0.0_2.log
35,1.9,3.8,0.0,-3.0283839678304503,2,Done,C5_theta=35_a2=1.9_b2=3.8_z2=0.0_2.log
35,2.0,3.6,0.0,-3.185981221788097,1,Done,C5_theta=35_a2=2.0_b2=3.6_z2=0.0_2.log
35,2.0,3.8,0.0,-3.096166343035293,1,Done,C5_theta=35_a2=2.0_b2=3.8_z2=0.0_2.log
35,2.1,3.6,0.0,-3.292557520209812,1,Done,C5_theta=35_a2=2.1_b2=3.6_z2=0.0_2.log
35,2.1,3.7,0.0,-3.2199050399067346,2,Done,C5_theta=35_a2=2.1_b2=3.7_z2=0.0_2.log
35,2.1,3.8,0.0,-3.1070542690285947,2,Done,C5_theta=35_a2=2.1_b2=3.8_z2=0.0_2.log
40,2.0,3.6,0.0,-3.4574972686823457,2,Done,C5_theta=40_a2=2.0_b2=3.6_z2=0.0_2.log
40,1.9,3.5,0.0,-3.3150719514815137,1,Done,C5_theta=40_a2=1.9_b2=3.5_z2=0.0_2.log
40,1.9,3.6,0.0,-3.403011830407195,2,Done,C5_theta=40_a2=1.9_b2=3.6_z2=0.0_2.log
40,1.9,3.7,0.0,-3.388093407644192,2,Done,C5_theta=40_a2=1.9_b2=3.7_z2=0.0_2.log
40,2.0,3.5,0.0,-3.437848675544956,2,Done,C5_theta=40_a2=2.0_b2=3.5_z2=0.0_2.log
40,2.0,3.7,0.0,-3.3941752345854184,1,Done,C5_theta=40_a2=2.0_b2=3.7_z2=0.0_2.log
40,2.1,3.5,0.0,-3.4888878289202694,1,Done,C5_theta=40_a2=2.1_b2=3.5_z2=0.0_2.log
40,2.1,3.6,0.0,-3.455550732644042,2,Done,C5_theta=40_a2=2.1_b2=3.6_z2=0.0_2.log
40,2.1,3.7,0.0,-3.3563119087048108,1,Done,C5_theta=40_a2=2.1_b2=3.7_z2=0.0_2.log
45,2.1,3.3,-1.3,-3.573516337550245,2,Done,C5_theta=45_a2=2.1_b2=3.3_z2=-1.3_2.log
45,2.0,3.2,-1.3,-3.302658548636828,1,Done,C5_theta=45_a2=2.0_b2=3.2_z2=-1.3_2.log
45,2.0,3.3,-1.3,-3.4473943576886086,2,Done,C5_theta=45_a2=2.0_b2=3.3_z2=-1.3_2.log
45,2.0,3.4,-1.3,-3.487907658331096,1,Done,C5_theta=45_a2=2.0_b2=3.4_z2=-1.3_2.log
45,2.1,3.2,-1.3,-3.5175863712793216,2,Done,C5_theta=45_a2=2.1_b2=3.2_z2=-1.3_2.log
45,2.1,3.4,-1.3,-3.5475782116991468,2,Done,C5_theta=45_a2=2.1_b2=3.4_z2=-1.3_2.log
45,2.2,3.2,-1.3,-3.624650244950317,1,Done,C5_theta=45_a2=2.2_b2=3.2_z2=-1.3_2.log
45,2.2,3.3,-1.3,-3.6132314454735024,1,Done,C5_theta=45_a2=2.2_b2=3.3_z2=-1.3_2.log
45,2.2,3.4,-1.3,-3.538799346817541,2,Done,C5_theta=45_a2=2.2_b2=3.4_z2=-1.3_2.log
50,2.0,3.3,-1.3,-3.6411506203585295,2,Done,C5_theta=50_a2=2.0_b2=3.3_z2=-1.3_2.log
50,1.9,3.2,-1.3,-3.339093034286634,2,Done,C5_theta=50_a2=1.9_b2=3.2_z2=-1.3_2.log
50,1.9,3.3,-1.3,-3.547823568122112,1,Done,C5_theta=50_a2=1.9_b2=3.3_z2=-1.3_2.log
50,1.9,3.4,-1.3,-3.6228706265537767,1,Done,C5_theta=50_a2=1.9_b2=3.4_z2=-1.3_2.log
50,2.0,3.2,-1.3,-3.527620883687632,1,Done,C5_theta=50_a2=2.0_b2=3.2_z2=-1.3_2.log
50,2.0,3.4,-1.3,-3.648552100843517,2,Done,C5_theta=50_a2=2.0_b2=3.4_z2=-1.3_2.log
50,2.1,3.2,-1.3,-3.632450194229023,2,Done,C5_theta=50_a2=2.1_b2=3.2_z2=-1.3_2.log
50,2.1,3.3,-1.3,-3.670202450841316,2,Done,C5_theta=50_a2=2.1_b2=3.3_z2=-1.3_2.log
50,2.1,3.4,-1.3,-3.624494622446946,1,Done,C5_theta=50_a2=2.1_b2=3.4_z2=-1.3_2.log
45,2.0,3.5,-1.3,-3.452910798107041,2,Done,C5_theta=45_a2=2.0_b2=3.5_z2=-1.3_2.log
45,2.1,3.5,-1.3,-3.463666319468757,1,Done,C5_theta=45_a2=2.1_b2=3.5_z2=-1.3_2.log
45,2.2,3.5,-1.3,-3.420449078286765,2,Done,C5_theta=45_a2=2.2_b2=3.5_z2=-1.3_2.log
50,1.9,3.5,-1.3,-3.6021351861418225,2,Done,C5_theta=50_a2=1.9_b2=3.5_z2=-1.3_2.log
50,2.0,3.5,-1.3,-3.580349921481684,1,Done,C5_theta=50_a2=2.0_b2=3.5_z2=-1.3_2.log
50,2.1,3.5,-1.3,-3.5205883791059023,2,Done,C5_theta=50_a2=2.1_b2=3.5_z2=-1.3_2.log
55,2.0,3.3,1.3,-3.662859328847844,2,Done,C5_theta=55_a2=2.0_b2=3.3_z2=1.3_2.log
55,1.9,3.2,1.3,-3.41916519284132,1,Done,C5_theta=55_a2=1.9_b2=3.2_z2=1.3_2.log
55,1.9,3.3,1.3,-3.614375396165997,1,Done,C5_theta=55_a2=1.9_b2=3.3_z2=1.3_2.log
55,1.9,3.4,1.3,-3.674118740760605,2,Done,C5_theta=55_a2=1.9_b2=3.4_z2=1.3_2.log
55,2.0,3.2,1.3,-3.5580080554645974,2,Done,C5_theta=55_a2=2.0_b2=3.2_z2=1.3_2.log
55,2.0,3.4,1.3,-3.6604515729559353,2,Done,C5_theta=55_a2=2.0_b2=3.4_z2=1.3_2.log
55,2.1,3.2,1.3,-3.637497257150244,1,Done,C5_theta=55_a2=2.1_b2=3.2_z2=1.3_2.log
55,2.1,3.3,1.3,-3.66845044294314,2,Done,C5_theta=55_a2=2.1_b2=3.3_z2=1.3_2.log
55,2.1,3.4,1.3,-3.615580842917552,1,Done,C5_theta=55_a2=2.1_b2=3.4_z2=1.3_2.log
60,1.9,3.4,-1.3,-3.667931492149364,2,Done,C5_theta=60_a2=1.9_b2=3.4_z2=-1.3_2.log
60,1.8,3.3,-1.3,-3.52609038677474,2,Done,C5_theta=60_a2=1.8_b2=3.3_z2=-1.3_2.log
60,1.8,3.4,-1.3,-3.65396625707217,2,Done,C5_theta=60_a2=1.8_b2=3.4_z2=-1.3_2.log
60,1.8,3.5,-1.3,-3.6607207747583743,1,Done,C5_theta=60_a2=1.8_b2=3.5_z2=-1.3_2.log
60,1.9,3.3,-1.3,-3.6140779564593686,1,Done,C5_theta=60_a2=1.9_b2=3.3_z2=-1.3_2.log
60,1.9,3.5,-1.3,-3.6249721575295553,1,Done,C5_theta=60_a2=1.9_b2=3.5_z2=-1.3_2.log
60,2.0,3.3,-1.3,-3.6598177878622655,2,Done,C5_theta=60_a2=2.0_b2=3.3_z2=-1.3_2.log
60,2.0,3.4,-1.3,-3.652698686913936,2,Done,C5_theta=60_a2=2.0_b2=3.4_z2=-1.3_2.log
60,2.0,3.5,-1.3,-3.569079214343219,2,Done,C5_theta=60_a2=2.0_b2=3.5_z2=-1.3_2.log
55,1.8,3.3,1.3,-3.5137391074677,2,Done,C5_theta=55_a2=1.8_b2=3.3_z2=1.3_2.log
55,1.8,3.4,1.3,-3.6491463528218446,2,Done,C5_theta=55_a2=1.8_b2=3.4_z2=1.3_2.log
55,1.8,3.5,1.3,-3.664386688164086,2,Done,C5_theta=55_a2=1.8_b2=3.5_z2=1.3_2.log
55,1.9,3.5,1.3,-3.637499139716965,2,Done,C5_theta=55_a2=1.9_b2=3.5_z2=1.3_2.log
55,2.0,3.5,1.3,-3.5820103128935443,1,Done,C5_theta=55_a2=2.0_b2=3.5_z2=1.3_2.log
60,1.7,3.3,-1.3,-3.3906793763744645,1,Done,C5_theta=60_a2=1.7_b2=3.3_z2=-1.3_2.log
60,1.7,3.4,-1.3,-3.606369623623322,2,Done,C5_theta=60_a2=1.7_b2=3.4_z2=-1.3_2.log
60,1.7,3.5,-1.3,-3.6726754677220015,2,Done,C5_theta=60_a2=1.7_b2=3.5_z2=-1.3_2.log
65,1.7,3.5,-1.3,-3.667936512225424,2,Done,C5_theta=65_a2=1.7_b2=3.5_z2=-1.3_2.log
65,1.6,3.4,-1.3,-3.522790939183324,1,Done,C5_theta=65_a2=1.6_b2=3.4_z2=-1.3_2.log
65,1.6,3.5,-1.3,-3.653515704922029,2,Done,C5_theta=65_a2=1.6_b2=3.5_z2=-1.3_2.log
65,1.6,3.6,-1.3,-3.655898987897672,2,Done,C5_theta=65_a2=1.6_b2=3.6_z2=-1.3_2.log
65,1.7,3.4,-1.3,-3.605530015207478,2,Done,C5_theta=65_a2=1.7_b2=3.4_z2=-1.3_2.log
65,1.7,3.6,-1.3,-3.62498659027915,1,Done,C5_theta=65_a2=1.7_b2=3.6_z2=-1.3_2.log
65,1.8,3.4,-1.3,-3.6548755190742654,1,Done,C5_theta=65_a2=1.8_b2=3.4_z2=-1.3_2.log
65,1.8,3.5,-1.3,-3.6595354083838174,1,Done,C5_theta=65_a2=1.8_b2=3.5_z2=-1.3_2.log
65,1.8,3.6,-1.3,-3.578374520002398,2,Done,C5_theta=65_a2=1.8_b2=3.6_z2=-1.3_2.log
70,1.3,3.6,-1.3,-3.636636940922472,1,Done,C5_theta=70_a2=1.3_b2=3.6_z2=-1.3_2.log
70,1.2,3.5,-1.3,-3.347565046788077,1,Done,C5_theta=70_a2=1.2_b2=3.5_z2=-1.3_2.log
70,1.2,3.6,-1.3,-3.595558253829949,2,Done,C5_theta=70_a2=1.2_b2=3.6_z2=-1.3_2.log
70,1.2,3.7,-1.3,-3.66914007642481,2,Done,C5_theta=70_a2=1.2_b2=3.7_z2=-1.3_2.log
70,1.3,3.5,-1.3,-3.45979583778535,2,Done,C5_theta=70_a2=1.3_b2=3.5_z2=-1.3_2.log
70,1.3,3.7,-1.3,-3.663217637062189,1,Done,C5_theta=70_a2=1.3_b2=3.7_z2=-1.3_2.log
70,1.4,3.5,-1.3,-3.549647112187813,1,Done,C5_theta=70_a2=1.4_b2=3.5_z2=-1.3_2.log
70,1.4,3.6,-1.3,-3.661627526700613,1,Done,C5_theta=70_a2=1.4_b2=3.6_z2=-1.3_2.log
70,1.4,3.7,-1.3,-3.645617236586986,2,Done,C5_theta=70_a2=1.4_b2=3.7_z2=-1.3_2.log
75,1.1,3.7,-1.3,-3.660754660275416,1,Done,C5_theta=75_a2=1.1_b2=3.7_z2=-1.3_2.log
75,1.0,3.6,-1.3,-3.4674985230522,1,Done,C5_theta=75_a2=1.0_b2=3.6_z2=-1.3_2.log
75,1.0,3.7,-1.3,-3.641511438618181,2,Done,C5_theta=75_a2=1.0_b2=3.7_z2=-1.3_2.log
75,1.0,3.8,-1.3,-3.660210609130445,1,Done,C5_theta=75_a2=1.0_b2=3.8_z2=-1.3_2.log
75,1.1,3.6,-1.3,-3.538267218347756,2,Done,C5_theta=75_a2=1.1_b2=3.6_z2=-1.3_2.log
75,1.1,3.8,-1.3,-3.646003155212384,2,Done,C5_theta=75_a2=1.1_b2=3.8_z2=-1.3_2.log
75,1.2,3.6,-1.3,-3.596217139318469,1,Done,C5_theta=75_a2=1.2_b2=3.6_z2=-1.3_2.log
75,1.2,3.7,-1.3,-3.670693791165832,2,Done,C5_theta=75_a2=1.2_b2=3.7_z2=-1.3_2.log
75,1.2,3.8,-1.3,-3.6246533824742073,2,Done,C5_theta=75_a2=1.2_b2=3.8_z2=-1.3_2.log
70,1.5,3.5,-1.3,-3.615631043707253,2,Done,C5_theta=70_a2=1.5_b2=3.5_z2=-1.3_2.log
70,1.5,3.6,-1.3,-3.6701246396114575,2,Done,C5_theta=70_a2=1.5_b2=3.6_z2=-1.3_2.log
70,1.5,3.7,-1.3,-3.61624474846758,2,Done,C5_theta=70_a2=1.5_b2=3.7_z2=-1.3_2.log
75,1.3,3.6,-1.3,-3.638665053265868,2,Done,C5_theta=75_a2=1.3_b2=3.6_z2=-1.3_2.log
75,1.3,3.7,-1.3,-3.669672204894596,1,Done,C5_theta=75_a2=1.3_b2=3.7_z2=-1.3_2.log
75,1.3,3.8,-1.3,-3.595299092194182,2,Done,C5_theta=75_a2=1.3_b2=3.8_z2=-1.3_2.log
75,1.2,3.5,-1.3,-3.343826342214016,1,Done,C5_theta=75_a2=1.2_b2=3.5_z2=-1.3_2.log
75,1.3,3.5,-1.3,-3.451861601381097,2,Done,C5_theta=75_a2=1.3_b2=3.5_z2=-1.3_2.log
75,1.4,3.5,-1.3,-3.5348529364418937,1,Done,C5_theta=75_a2=1.4_b2=3.5_z2=-1.3_2.log
75,1.4,3.6,-1.3,-3.6635991631483193,2,Done,C5_theta=75_a2=1.4_b2=3.6_z2=-1.3_2.log
75,1.4,3.7,-1.3,-3.656131794137764,2,Done,C5_theta=75_a2=1.4_b2=3.7_z2=-1.3_2.log
80,1.0,3.7,1.3,-3.6436305399111006,2,Done,C5_theta=80_a2=1.0_b2=3.7_z2=1.3_2.log
80,0.9,3.6,1.3,-3.3833613547467394,2,Done,C5_theta=80_a2=0.9_b2=3.6_z2=1.3_2.log
80,0.9,3.7,1.3,-3.615732072808896,1,Done,C5_theta=80_a2=0.9_b2=3.7_z2=1.3_2.log
80,0.9,3.8,1.3,-3.6710470793186687,1,Done,C5_theta=80_a2=0.9_b2=3.8_z2=1.3_2.log
80,1.0,3.6,1.3,-3.458978192284121,1,Done,C5_theta=80_a2=1.0_b2=3.6_z2=1.3_2.log
80,1.0,3.8,1.3,-3.667886938957963,2,Done,C5_theta=80_a2=1.0_b2=3.8_z2=1.3_2.log
80,1.1,3.6,1.3,-3.520482329899096,2,Done,C5_theta=80_a2=1.1_b2=3.6_z2=1.3_2.log
80,1.1,3.7,1.3,-3.661156894217129,2,Done,C5_theta=80_a2=1.1_b2=3.7_z2=1.3_2.log
80,1.1,3.8,1.3,-3.6566934155853232,2,Done,C5_theta=80_a2=1.1_b2=3.8_z2=1.3_2.log
75,1.5,3.5,-1.3,-3.5904685202112887,2,Done,C5_theta=75_a2=1.5_b2=3.5_z2=-1.3_2.log
75,1.5,3.6,-1.3,-3.669564900716068,1,Done,C5_theta=75_a2=1.5_b2=3.6_z2=-1.3_2.log
75,1.5,3.7,-1.3,-3.629001399269328,1,Done,C5_theta=75_a2=1.5_b2=3.7_z2=-1.3_2.log
80,1.2,3.6,1.3,-3.5637510269443737,1,Done,C5_theta=80_a2=1.2_b2=3.6_z2=1.3_2.log
80,1.2,3.7,1.3,-3.665603430054034,2,Done,C5_theta=80_a2=1.2_b2=3.7_z2=1.3_2.log
80,1.2,3.8,1.3,-3.635624767295667,2,Done,C5_theta=80_a2=1.2_b2=3.8_z2=1.3_2.log
85,1.0,3.7,1.3,-3.5858362413709983,2,Done,C5_theta=85_a2=1.0_b2=3.7_z2=1.3_2.log
85,0.9,3.6,1.3,-3.307314672871144,2,Done,C5_theta=85_a2=0.9_b2=3.6_z2=1.3_2.log
85,0.9,3.7,1.3,-3.582506045800983,1,Done,C5_theta=85_a2=0.9_b2=3.7_z2=1.3_2.log
85,0.9,3.8,1.3,-3.665280262415763,2,Done,C5_theta=85_a2=0.9_b2=3.8_z2=1.3_2.log
85,1.0,3.6,1.3,-3.3402533002808923,2,Done,C5_theta=85_a2=1.0_b2=3.6_z2=1.3_2.log
85,1.0,3.8,1.3,-3.64925051946193,1,Done,C5_theta=85_a2=1.0_b2=3.8_z2=1.3_2.log
85,1.1,3.6,1.3,-3.3486813871131744,2,Done,C5_theta=85_a2=1.1_b2=3.6_z2=1.3_2.log
85,1.1,3.7,1.3,-3.571435514386394,1,Done,C5_theta=85_a2=1.1_b2=3.7_z2=1.3_2.log
85,1.1,3.8,1.3,-3.619960862692096,2,Done,C5_theta=85_a2=1.1_b2=3.8_z2=1.3_2.log
80,1.3,3.6,1.3,-3.5859121701068943,1,Done,C5_theta=80_a2=1.3_b2=3.6_z2=1.3_2.log
80,1.3,3.7,1.3,-3.654908777156379,2,Done,C5_theta=80_a2=1.3_b2=3.7_z2=1.3_2.log
