theta,a1,z1,a2,b2,z2,E,E1,E2,E3,E4,status
75,4.3,0.0,1.1,3.7,-1.3,-7.73703765742539,-1.651817790872883,-3.660754660275416,-0.4145180457708193,-2.009947160506272,Done
75,4.2,0.0,1.0,3.6,-1.3,-7.060313930676784,-1.0338308826467255,-3.4674985230522,-0.5304392230900703,-2.028545301887789,Done
75,4.2,0.0,1.0,3.7,-1.3,-7.1783523267367855,-1.0338308826467255,-3.641511438618181,-0.4930628449656069,-2.009947160506272,Done
75,4.2,0.0,1.0,3.8,-1.3,-7.116528786515119,-1.0338308826467255,-3.660210609130445,-0.4575972347520292,-1.964890059985919,Done
75,4.2,0.0,1.1,3.6,-1.3,-7.05763446300989,-1.0338308826467255,-3.538267218347756,-0.4861439196829451,-1.9993924423324645,Done
75,4.2,0.0,1.1,3.7,-1.3,-7.162187041642028,-1.0338308826467255,-3.660754660275416,-0.4522069238882977,-2.015394574831589,Done
75,4.2,0.0,1.1,3.8,-1.3,-7.095011468671146,-1.0338308826467255,-3.646003155212384,-0.4202779600745998,-1.9948994707374368,Done
75,4.2,0.0,1.2,3.6,-1.3,-7.009864009189187,-1.0338308826467255,-3.596217139318469,-0.4449874213169096,-1.9348285659070823,Done
75,4.2,0.0,1.2,3.7,-1.3,-7.114778033617768,-1.0338308826467255,-3.670693791165832,-0.4145180457708193,-1.9957353140343912,Done
75,4.2,0.0,1.2,3.8,-1.3,-7.05166621535318,-1.0338308826467255,-3.6246533824742073,-0.3857705576374428,-2.007411392594804,Done
75,4.3,0.0,1.0,3.6,-1.3,-7.632816404060577,-1.651817790872883,-3.4674985230522,-0.4861439196829451,-2.027356170452549,Done
75,4.3,0.0,1.0,3.7,-1.3,-7.728438260397525,-1.651817790872883,-3.641511438618181,-0.4522069238882977,-1.9829021070181625,Done
75,4.3,0.0,1.0,3.8,-1.3,-7.652205208098167,-1.651817790872883,-3.660210609130445,-0.4202779600745998,-1.9198988480202388,Done
75,4.3,0.0,1.1,3.6,-1.3,-7.663617732425337,-1.651817790872883,-3.538267218347756,-0.4449874213169096,-2.028545301887789,Done
75,4.3,0.0,1.1,3.8,-1.3,-7.648481563708628,-1.651817790872883,-3.646003155212384,-0.3857705576374428,-1.964890059985919,Done
75,4.3,0.0,1.2,3.6,-1.3,-7.654563390635303,-1.651817790872883,-3.596217139318469,-0.4071360181114869,-1.9993924423324645,Done
75,4.3,0.0,1.2,3.7,-1.3,-7.717658893612679,-1.651817790872883,-3.670693791165832,-0.3797527367423754,-2.015394574831589,Done
75,4.3,0.0,1.2,3.8,-1.3,-7.625165174642461,-1.651817790872883,-3.6246533824742073,-0.3537945305579342,-1.9948994707374368,Done
75,4.4,0.0,1.0,3.6,-1.3,-7.950517186996876,-2.037182977059274,-3.4674985230522,-0.4449874213169096,-2.000848265568493,Done
75,4.4,0.0,1.0,3.7,-1.3,-8.03114845691016,-2.037182977059274,-3.641511438618181,-0.4145180457708193,-1.9379359954618849,Done
75,4.4,0.0,1.0,3.8,-1.3,-7.945746855941252,-2.037182977059274,-3.660210609130445,-0.3857705576374428,-1.86258271211409,Done
75,4.4,0.0,1.1,3.6,-1.3,-8.009942383971065,-2.037182977059274,-3.538267218347756,-0.4071360181114869,-2.027356170452549,Done
75,4.4,0.0,1.1,3.7,-1.3,-8.060592481095227,-2.037182977059274,-3.660754660275416,-0.3797527367423754,-1.9829021070181625,Done
75,4.4,0.0,1.1,3.8,-1.3,-7.956879510849831,-2.037182977059274,-3.646003155212384,-0.3537945305579342,-1.9198988480202388,Done
75,4.4,0.0,1.2,3.6,-1.3,-8.034241453671711,-2.037182977059274,-3.596217139318469,-0.3722960354061797,-2.028545301887789,Done
75,4.4,0.0,1.2,3.7,-1.3,-8.065440623337054,-2.037182977059274,-3.670693791165832,-0.3476166946056764,-2.009947160506272,Done
75,4.4,0.0,1.2,3.8,-1.3,-7.9509589539666194,-2.037182977059274,-3.6246533824742073,-0.3242325344472192,-1.964890059985919,Done
70,4.5,0.0,1.5,3.5,-1.3,-7.872689004216227,-2.077241332939593,-3.615631043707253,-0.2633044510293985,-1.9165121765399813,Done
70,4.5,0.0,1.5,3.6,-1.3,-8.002714723785175,-2.077241332939593,-3.6701246396114575,-0.247446018300252,-2.0079027329338714,Done
70,4.5,0.0,1.5,3.7,-1.3,-7.973740704532247,-2.077241332939593,-3.61624474846758,-0.2325012401415733,-2.047753382983501,Done
70,4.6,0.0,1.5,3.5,-1.3,-8.11873442013166,-2.2239305805560434,-3.615631043707253,-0.2408521432225825,-2.03832065264578,Done
70,4.6,0.0,1.5,3.6,-1.3,-8.194004872100777,-2.2239305805560434,-3.6701246396114575,-0.2267865065368823,-2.073163145396393,Done
70,4.6,0.0,1.5,3.7,-1.3,-8.123827291317866,-2.2239305805560434,-3.61624474846758,-0.213495844771387,-2.070156117522856,Done
70,4.7,0.0,1.3,3.5,-1.3,-8.103488437191118,-2.2675130326097133,-3.45979583778535,-0.2633044510293985,-2.112875115766656,Done
70,4.7,0.0,1.3,3.6,-1.3,-8.203522316354793,-2.2675130326097133,-3.636636940922472,-0.247446018300252,-2.051926324522356,Done
70,4.7,0.0,1.3,3.7,-1.3,-8.141246341445367,-2.2675130326097133,-3.663217637062189,-0.2325012401415733,-1.978014431631891,Done
70,4.7,0.0,1.4,3.5,-1.3,-8.185146313509904,-2.2675130326097133,-3.549647112187813,-0.2408521432225825,-2.127134025489795,Done
70,4.7,0.0,1.4,3.6,-1.3,-8.244141038609087,-2.2675130326097133,-3.661627526700613,-0.2267865065368823,-2.088213972761878,Done
70,4.7,0.0,1.4,3.7,-1.3,-8.156706932830275,-2.2675130326097133,-3.645617236586986,-0.213495844771387,-2.0300808188621886,Done
70,4.7,0.0,1.5,3.5,-1.3,-8.208878114193794,-2.2675130326097133,-3.615631043707253,-0.2204819135949947,-2.105252124281833,Done
70,4.7,0.0,1.5,3.6,-1.3,-8.243172790767858,-2.2675130326097133,-3.6701246396114575,-0.2080114073760341,-2.097523711170652,Done
70,4.7,0.0,1.5,3.7,-1.3,-8.14244488553959,-2.2675130326097133,-3.61624474846758,-0.1961966490780469,-2.06249045538425,Done
75,4.3,0.0,1.3,3.6,-1.3,-7.597607445452013,-1.651817790872883,-3.638665053265868,-0.3722960354061797,-1.9348285659070823,Done
75,4.3,0.0,1.3,3.7,-1.3,-7.664842004407546,-1.651817790872883,-3.669672204894596,-0.3476166946056764,-1.9957353140343912,Done
75,4.3,0.0,1.3,3.8,-1.3,-7.578760810109088,-1.651817790872883,-3.595299092194182,-0.3242325344472192,-2.007411392594804,Done
75,4.4,0.0,1.3,3.6,-1.3,-8.015405486017698,-2.037182977059274,-3.638665053265868,-0.3401650133600924,-1.9993924423324645,Done
75,4.4,0.0,1.3,3.7,-1.3,-8.040256764521473,-2.037182977059274,-3.669672204894596,-0.3180070077360142,-2.015394574831589,Done
75,4.4,0.0,1.3,3.8,-1.3,-7.924506897499668,-2.037182977059274,-3.595299092194182,-0.2971253575087758,-1.9948994707374368,Done
75,4.5,0.0,1.1,3.6,-1.3,-8.16270655595872,-2.251295036636293,-3.538267218347756,-0.3722960354061797,-2.000848265568493,Done
75,4.5,0.0,1.1,3.7,-1.3,-8.19760238697927,-2.251295036636293,-3.660754660275416,-0.3476166946056764,-1.9379359954618849,Done
75,4.5,0.0,1.1,3.8,-1.3,-8.084113438409986,-2.251295036636293,-3.646003155212384,-0.3242325344472192,-1.86258271211409,Done
75,4.5,0.0,1.2,3.6,-1.3,-8.215033359767403,-2.251295036636293,-3.596217139318469,-0.3401650133600924,-2.027356170452549,Done
75,4.5,0.0,1.2,3.7,-1.3,-8.222897942556301,-2.251295036636293,-3.670693791165832,-0.3180070077360142,-1.9829021070181625,Done
75,4.5,0.0,1.2,3.8,-1.3,-8.092972624639515,-2.251295036636293,-3.6246533824742073,-0.2971253575087758,-1.9198988480202388,Done
75,4.5,0.0,1.3,3.6,-1.3,-8.229187475328217,-2.251295036636293,-3.638665053265868,-0.3106820835382677,-2.028545301887789,Done
75,4.5,0.0,1.3,3.7,-1.3,-8.221865061117569,-2.251295036636293,-3.669672204894596,-0.2909506590804085,-2.009947160506272,Done
75,4.5,0.0,1.3,3.8,-1.3,-8.08374320754956,-2.251295036636293,-3.595299092194182,-0.2722590187331661,-1.964890059985919,Done
70,4.8,0.0,1.3,3.5,-1.3,-8.010094868877786,-2.23909937980352,-3.45979583778535,-0.2408521432225825,-2.070347508066334,Done
70,4.8,0.0,1.3,3.6,-1.3,-8.09727295061748,-2.23909937980352,-3.636636940922472,-0.2267865065368823,-1.9947501233546063,Done
70,4.8,0.0,1.3,3.7,-1.3,-8.026709451165516,-2.23909937980352,-3.663217637062189,-0.213495844771387,-1.91089658952842,Done
70,4.8,0.0,1.4,3.5,-1.3,-8.122103521352983,-2.23909937980352,-3.549647112187813,-0.2204819135949947,-2.112875115766656,Done
70,4.8,0.0,1.4,3.6,-1.3,-8.160664638402523,-2.23909937980352,-3.661627526700613,-0.2080114073760341,-2.051926324522356,Done
70,4.8,0.0,1.4,3.7,-1.3,-8.058927697100444,-2.23909937980352,-3.645617236586986,-0.1961966490780469,-1.978014431631891,Done
70,4.8,0.0,1.5,3.5,-1.3,-8.18389505855157,-2.23909937980352,-3.615631043707253,-0.2020306095510022,-2.127134025489795,Done
70,4.8,0.0,1.5,3.6,-1.3,-8.188374852426932,-2.23909937980352,-3.6701246396114575,-0.1909368602500762,-2.088213972761878,Done
70,4.8,0.0,1.5,3.7,-1.3,-8.065787008861662,-2.23909937980352,-3.61624474846758,-0.1803620617283741,-2.0300808188621886,Done
75,4.4,0.0,1.2,3.5,-1.3,-7.792453065543668,-2.037182977059274,-3.343826342214016,-0.3982172184914816,-2.013226527778897,Done
75,4.4,0.0,1.3,3.5,-1.3,-7.789498120982898,-2.037182977059274,-3.451861601381097,-0.3634864225314231,-1.9369671200111045,Done
75,4.4,0.0,1.4,3.5,-1.3,-7.715249882749049,-2.037182977059274,-3.5348529364418937,-0.3315304757561534,-1.811683493491728,Done
75,4.4,0.0,1.4,3.6,-1.3,-7.946292789652944,-2.037182977059274,-3.6635991631483193,-0.3106820835382677,-1.9348285659070823,Done
75,4.4,0.0,1.4,3.7,-1.3,-7.980000744311837,-2.037182977059274,-3.656131794137764,-0.2909506590804085,-1.9957353140343912,Done
75,4.5,0.0,1.2,3.5,-1.3,-8.006161636221805,-2.251295036636293,-3.343826342214016,-0.3634864225314231,-2.0475538348400733,Done
75,4.5,0.0,1.3,3.5,-1.3,-8.04791364155244,-2.251295036636293,-3.451861601381097,-0.3315304757561534,-2.013226527778897,Done
75,4.5,0.0,1.4,3.5,-1.3,-8.025470118911471,-2.251295036636293,-3.5348529364418937,-0.3023550258221803,-1.9369671200111045,Done
75,4.5,0.0,1.4,3.6,-1.3,-8.198105022558593,-2.251295036636293,-3.6635991631483193,-0.2838183804415166,-1.9993924423324645,Done
75,4.5,0.0,1.4,3.7,-1.3,-8.188999852442066,-2.251295036636293,-3.656131794137764,-0.2661784468364203,-2.015394574831589,Done
75,4.6,0.0,1.2,3.5,-1.3,-8.064005507985712,-2.341632631287212,-3.343826342214016,-0.3315304757561534,-2.047016058728332,Done
75,4.6,0.0,1.2,3.6,-1.3,-8.249380119712441,-2.341632631287212,-3.596217139318469,-0.3106820835382677,-2.000848265568493,Done
75,4.6,0.0,1.2,3.7,-1.3,-8.241213076995336,-2.341632631287212,-3.670693791165832,-0.2909506590804085,-1.9379359954618849,Done
75,4.6,0.0,1.3,3.5,-1.3,-8.143403093330562,-2.341632631287212,-3.451861601381097,-0.3023550258221803,-2.0475538348400733,Done
75,4.6,0.0,1.3,3.6,-1.3,-8.291472235447145,-2.341632631287212,-3.638665053265868,-0.2838183804415166,-2.027356170452549,Done
75,4.6,0.0,1.3,3.7,-1.3,-8.26038539003639,-2.341632631287212,-3.669672204894596,-0.2661784468364203,-1.9829021070181625,Done
75,4.6,0.0,1.4,3.5,-1.3,-8.165524703348638,-2.341632631287212,-3.5348529364418937,-0.2758126078406349,-2.013226527778897,Done
75,4.6,0.0,1.4,3.6,-1.3,-8.293060463285656,-2.341632631287212,-3.6635991631483193,-0.259283366962336,-2.028545301887789,Done
75,4.6,0.0,1.4,3.7,-1.3,-8.251354893654934,-2.341632631287212,-3.656131794137764,-0.243643307723687,-2.009947160506272,Done
80,4.2,0.0,1.0,3.7,1.3,-7.4261641833873,-1.2706148785364348,-3.6436305399111006,-0.5191333754046354,-1.992785389535129,Done
80,4.1,0.0,0.9,3.6,1.3,-6.46415119273297,-0.4132354153407505,-3.3833613547467394,-0.6603043001086917,-2.0072501225367887,Done
80,4.1,0.0,0.9,3.7,1.3,-6.6365997258835705,-0.4132354153407505,-3.615732072808896,-0.6148468481987948,-1.992785389535129,Done
80,4.1,0.0,0.9,3.8,1.3,-6.604645661689574,-0.4132354153407505,-3.6710470793186687,-0.5716754152381327,-1.948687751792022,Done
80,4.1,0.0,1.0,3.6,1.3,-6.474386508358293,-0.4132354153407505,-3.458978192284121,-0.6067620093381265,-1.995410891395295,Done
80,4.1,0.0,1.0,3.7,1.3,-6.635142020197236,-0.4132354153407505,-3.6436305399111006,-0.565497579285875,-2.01277848565951,Done
80,4.1,0.0,1.0,3.8,1.3,-6.5973395627806894,-0.4132354153407505,-3.667886938957963,-0.5259487615403486,-1.9902684469416272,Done
80,4.1,0.0,1.1,3.6,1.3,-6.44928861837252,-0.4132354153407505,-3.520482329899096,-0.5569126149639487,-1.9586582581687253,Done
80,4.1,0.0,1.1,3.7,1.3,-6.60953333703219,-0.4132354153407505,-3.661156894217129,-0.5191333754046354,-2.016007652069675,Done
80,4.1,0.0,1.1,3.8,1.3,-6.573562581339502,-0.4132354153407505,-3.6566934155853232,-0.4827886237326311,-2.020845126680797,Done
80,4.2,0.0,0.9,3.6,1.3,-7.257348305647611,-1.2706148785364348,-3.3833613547467394,-0.6067620093381265,-1.99661006302631,Done
80,4.2,0.0,0.9,3.7,1.3,-7.409419706556946,-1.2706148785364348,-3.615732072808896,-0.565497579285875,-1.95757517592574,Done
80,4.2,0.0,0.9,3.8,1.3,-7.364742877107346,-1.2706148785364348,-3.6710470793186687,-0.5259487615403486,-1.8971321577118945,Done
80,4.2,0.0,1.0,3.6,1.3,-7.293755808321293,-1.2706148785364348,-3.458978192284121,-0.5569126149639487,-2.0072501225367887,Done
80,4.2,0.0,1.0,3.8,1.3,-7.369978193019051,-1.2706148785364348,-3.667886938957963,-0.4827886237326311,-1.948687751792022,Done
80,4.2,0.0,1.1,3.6,1.3,-7.296620391483884,-1.2706148785364348,-3.520482329899096,-0.5101122916530585,-1.995410891395295,Done
80,4.2,0.0,1.1,3.7,1.3,-7.4200503534812015,-1.2706148785364348,-3.661156894217129,-0.4755000950681278,-2.01277848565951,Done
80,4.2,0.0,1.1,3.8,1.3,-7.360121265941416,-1.2706148785364348,-3.6566934155853232,-0.4425445248780306,-1.9902684469416272,Done
80,4.3,0.0,0.9,3.6,1.3,-7.732889816354145,-1.8262379604420853,-3.3833613547467394,-0.5569126149639487,-1.966377886201372,Done
80,4.3,0.0,0.9,3.7,1.3,-7.870246107762796,-1.8262379604420853,-3.615732072808896,-0.5191333754046354,-1.9091426991071785,Done
80,4.3,0.0,0.9,3.8,1.3,-7.81705208508356,-1.8262379604420853,-3.6710470793186687,-0.4827886237326311,-1.8369784215901743,Done
80,4.3,0.0,1.0,3.6,1.3,-7.791938507405575,-1.8262379604420853,-3.458978192284121,-0.5101122916530585,-1.99661006302631,Done
80,4.3,0.0,1.0,3.7,1.3,-7.902943771347054,-1.8262379604420853,-3.6436305399111006,-0.4755000950681278,-1.95757517592574,Done
80,4.3,0.0,1.0,3.8,1.3,-7.833801581989974,-1.8262379604420853,-3.667886938957963,-0.4425445248780306,-1.8971321577118945,Done
80,4.3,0.0,1.1,3.6,1.3,-7.820205322786933,-1.8262379604420853,-3.520482329899096,-0.4662349099089624,-2.0072501225367887,Done
80,4.3,0.0,1.1,3.7,1.3,-7.915191511521698,-1.8262379604420853,-3.661156894217129,-0.4350112673273543,-1.992785389535129,Done
80,4.3,0.0,1.1,3.8,1.3,-7.837045808701077,-1.8262379604420853,-3.6566934155853232,-0.4054266808816464,-1.948687751792022,Done
75,4.5,0.0,1.5,3.5,-1.3,-7.929259658179944,-2.251295036636293,-3.5904685202112887,-0.2758126078406349,-1.811683493491728,Done
75,4.5,0.0,1.5,3.6,-1.3,-8.11497187022178,-2.251295036636293,-3.669564900716068,-0.259283366962336,-1.9348285659070823,Done
75,4.5,0.0,1.5,3.7,-1.3,-8.119675057663699,-2.251295036636293,-3.629001399269328,-0.243643307723687,-1.9957353140343912,Done
75,4.6,0.0,1.5,3.5,-1.3,-8.12074056964775,-2.341632631287212,-3.5904685202112887,-0.2516722981381463,-1.9369671200111045,Done
75,4.6,0.0,1.5,3.6,-1.3,-8.247659487286,-2.341632631287212,-3.669564900716068,-0.2370695129502564,-1.9993924423324645,Done
75,4.6,0.0,1.5,3.7,-1.3,-8.209214459566283,-2.341632631287212,-3.629001399269328,-0.2231858541781548,-2.015394574831589,Done
75,4.7,0.0,1.3,3.5,-1.3,-8.118526086807833,-2.343835818857769,-3.451861601381097,-0.2758126078406349,-2.047016058728332,Done
75,4.7,0.0,1.3,3.6,-1.3,-8.242632504654466,-2.343835818857769,-3.638665053265868,-0.259283366962336,-2.000848265568493,Done
75,4.7,0.0,1.3,3.7,-1.3,-8.195087326937937,-2.343835818857769,-3.669672204894596,-0.243643307723687,-1.9379359954618849,Done
75,4.7,0.0,1.4,3.5,-1.3,-8.177914888277883,-2.343835818857769,-3.5348529364418937,-0.2516722981381463,-2.0475538348400733,Done
75,4.7,0.0,1.4,3.6,-1.3,-8.271860665408894,-2.343835818857769,-3.6635991631483193,-0.2370695129502564,-2.027356170452549,Done
75,4.7,0.0,1.4,3.7,-1.3,-8.20605557419185,-2.343835818857769,-3.656131794137764,-0.2231858541781548,-1.9829021070181625,Done
75,4.7,0.0,1.5,3.5,-1.3,-8.177412880264455,-2.343835818857769,-3.5904685202112887,-0.2298820134164998,-2.013226527778897,Done
75,4.7,0.0,1.5,3.6,-1.3,-8.258873718397808,-2.343835818857769,-3.669564900716068,-0.2169276969361817,-2.028545301887789,Done
75,4.7,0.0,1.5,3.7,-1.3,-8.187410369559075,-2.343835818857769,-3.629001399269328,-0.204625990925706,-2.009947160506272,Done
80,4.2,0.0,1.2,3.6,1.3,-7.259259073558496,-1.2706148785364348,-3.5637510269443737,-0.4662349099089624,-1.9586582581687253,Done
80,4.2,0.0,1.2,3.7,1.3,-7.387237227987498,-1.2706148785364348,-3.665603430054034,-0.4350112673273543,-2.016007652069675,Done
80,4.2,0.0,1.2,3.8,1.3,-7.332511453394545,-1.2706148785364348,-3.635624767295667,-0.4054266808816464,-2.020845126680797,Done
80,4.3,0.0,1.2,3.6,1.3,-7.81114909851749,-1.8262379604420853,-3.5637510269443737,-0.4257492197357351,-1.995410891395295,Done
80,4.3,0.0,1.2,3.7,1.3,-7.902394072589232,-1.8262379604420853,-3.665603430054034,-0.3977741964336019,-2.01277848565951,Done
80,4.3,0.0,1.2,3.8,1.3,-7.823324047509232,-1.8262379604420853,-3.635624767295667,-0.3711928728298517,-1.9902684469416272,Done
80,4.4,0.0,1.0,3.6,1.3,-8.051540021842811,-2.159949033448356,-3.458978192284121,-0.4662349099089624,-1.966377886201372,Done
80,4.4,0.0,1.0,3.7,1.3,-8.14773353979399,-2.159949033448356,-3.6436305399111006,-0.4350112673273543,-1.9091426991071785,Done
80,4.4,0.0,1.0,3.8,1.3,-8.07024107487814,-2.159949033448356,-3.667886938957963,-0.4054266808816464,-1.8369784215901743,Done
80,4.4,0.0,1.1,3.6,1.3,-8.102790646109497,-2.159949033448356,-3.520482329899096,-0.4257492197357351,-1.99661006302631,Done
80,4.4,0.0,1.1,3.7,1.3,-8.176455300024827,-2.159949033448356,-3.661156894217129,-0.3977741964336019,-1.95757517592574,Done
80,4.4,0.0,1.1,3.8,1.3,-8.084967479575425,-2.159949033448356,-3.6566934155853232,-0.3711928728298517,-1.8971321577118945,Done
80,4.4,0.0,1.2,3.6,1.3,-8.119557085781707,-2.159949033448356,-3.5637510269443737,-0.3886069028521888,-2.0072501225367887,Done
80,4.4,0.0,1.2,3.7,1.3,-8.181853141039028,-2.159949033448356,-3.665603430054034,-0.3635152880015084,-1.992785389535129,Done
80,4.4,0.0,1.2,3.8,1.3,-8.083829176379368,-2.159949033448356,-3.635624767295667,-0.3395676238433225,-1.948687751792022,Done
85,4.2,0.0,1.0,3.7,1.3,-7.479272864657105,-1.339251922312542,-3.5858362413709983,-0.5382542326260591,-2.0159304683475057,Done
85,4.1,0.0,0.9,3.6,1.3,-6.530460174442851,-0.4942099332401994,-3.307314672871144,-0.6846228226495441,-2.044312745681964,Done
85,4.1,0.0,0.9,3.7,1.3,-6.731807425545412,-0.4942099332401994,-3.582506045800983,-0.639160978156724,-2.0159304683475057,Done
85,4.1,0.0,0.9,3.8,1.3,-6.713886367535451,-0.4942099332401994,-3.665280262415763,-0.595673280156916,-1.958722891722573,Done
85,4.1,0.0,1.0,3.6,1.3,-6.529665746769751,-0.4942099332401994,-3.3402533002808923,-0.6282692870881874,-2.0669332261604723,Done
85,4.1,0.0,1.0,3.7,1.3,-6.729443595409975,-0.4942099332401994,-3.5858362413709983,-0.5869960718700895,-2.062401348928688,Done
85,4.1,0.0,1.0,3.8,1.3,-6.710945228143828,-0.4942099332401994,-3.64925051946193,-0.5474303113587666,-2.020054464082932,Done
85,4.1,0.0,1.1,3.6,1.3,-6.495154579315567,-0.4942099332401994,-3.3486813871131744,-0.5758270213555079,-2.0764362376066856,Done
85,4.1,0.0,1.1,3.7,1.3,-6.704862773694913,-0.4942099332401994,-3.571435514386394,-0.5382542326260591,-2.1009630934422603,Done
85,4.1,0.0,1.1,3.8,1.3,-6.693076253373874,-0.4942099332401994,-3.619960862692096,-0.501925796183059,-2.07697966125852,Done
85,4.2,0.0,0.9,3.6,1.3,-7.283841777796624,-1.339251922312542,-3.307314672871144,-0.6282692870881874,-2.0090058955247514,Done
85,4.2,0.0,0.9,3.7,1.3,-7.470467016843031,-1.339251922312542,-3.582506045800983,-0.5869960718700895,-1.9617129768594168,Done
85,4.2,0.0,0.9,3.8,1.3,-7.444984463290893,-1.339251922312542,-3.665280262415763,-0.5474303113587666,-1.893021967203822,Done
85,4.2,0.0,1.0,3.6,1.3,-7.299644989630906,-1.339251922312542,-3.3402533002808923,-0.5758270213555079,-2.044312745681964,Done
85,4.2,0.0,1.0,3.8,1.3,-7.449151129680104,-1.339251922312542,-3.64925051946193,-0.501925796183059,-1.958722891722573,Done
85,4.2,0.0,1.1,3.6,1.3,-7.281648002855945,-1.339251922312542,-3.3486813871131744,-0.5267814672697568,-2.0669332261604723,Done
85,4.2,0.0,1.1,3.7,1.3,-7.465438151702983,-1.339251922312542,-3.571435514386394,-0.4923493660753593,-2.062401348928688,Done
85,4.2,0.0,1.1,3.8,1.3,-7.438551230748999,-1.339251922312542,-3.619960862692096,-0.4592839816614287,-2.020054464082932,Done
85,4.3,0.0,0.9,3.6,1.3,-7.723658516697469,-1.8785177010431653,-3.307314672871144,-0.5758270213555079,-1.9619991214276524,Done
85,4.3,0.0,0.9,3.7,1.3,-7.89960918315046,-1.8785177010431653,-3.582506045800983,-0.5382542326260591,-1.9003312036802529,Done
85,4.3,0.0,0.9,3.8,1.3,-7.869019953155657,-1.8785177010431653,-3.665280262415763,-0.501925796183059,-1.82329619351367,Done
85,4.3,0.0,1.0,3.6,1.3,-7.754558364118566,-1.8785177010431653,-3.3402533002808923,-0.5267814672697568,-2.0090058955247514,Done
85,4.3,0.0,1.0,3.7,1.3,-7.91841628534894,-1.8785177010431653,-3.5858362413709983,-0.4923493660753593,-1.9617129768594168,Done
85,4.3,0.0,1.0,3.8,1.3,-7.880074169370346,-1.8785177010431653,-3.64925051946193,-0.4592839816614287,-1.893021967203822,Done
85,4.3,0.0,1.1,3.6,1.3,-7.752255402461742,-1.8785177010431653,-3.3486813871131744,-0.4807435686234385,-2.044312745681964,Done
85,4.3,0.0,1.1,3.7,1.3,-7.915495226305211,-1.8785177010431653,-3.571435514386394,-0.4496115425281459,-2.0159304683475057,Done
85,4.3,0.0,1.1,3.8,1.3,-7.877148717743694,-1.8785177010431653,-3.619960862692096,-0.4199472622858593,-1.958722891722573,Done
80,4.3,0.0,1.3,3.6,1.3,-7.759415291569894,-1.8262379604420853,-3.5859121701068943,-0.3886069028521888,-1.9586582581687253,Done
80,4.3,0.0,1.3,3.7,1.3,-7.860669677669648,-1.8262379604420853,-3.654908777156379,-0.3635152880015084,-2.016007652069675,Done
80,4.3,0.0,1.3,3.8,1.3,-7.790153241381631,-1.8262379604420853,-3.603502530415426,-0.3395676238433225,-2.020845126680797,Done
80,4.4,0.0,1.3,3.6,1.3,-8.09577320178505,-2.159949033448356,-3.5859121701068943,-0.3545011068345047,-1.995410891395295,Done
80,4.4,0.0,1.3,3.7,1.3,-8.159572771008243,-2.159949033448356,-3.654908777156379,-0.3319364747439977,-2.01277848565951,Done
80,4.4,0.0,1.3,3.8,1.3,-8.064205056216451,-2.159949033448356,-3.603502530415426,-0.3104850454110419,-1.9902684469416272,Done
80,4.5,0.0,1.1,3.6,1.3,-8.208313982715481,-2.332846863762825,-3.520482329899096,-0.3886069028521888,-1.966377886201372,Done
80,4.5,0.0,1.1,3.7,1.3,-8.26666174508864,-2.332846863762825,-3.661156894217129,-0.3635152880015084,-1.9091426991071785,Done
80,4.5,0.0,1.1,3.8,1.3,-8.166086324781645,-2.332846863762825,-3.6566934155853232,-0.3395676238433225,-1.8369784215901743,Done
80,4.5,0.0,1.2,3.6,1.3,-8.247709060568013,-2.332846863762825,-3.5637510269443737,-0.3545011068345047,-1.99661006302631,Done
80,4.5,0.0,1.2,3.7,1.3,-8.287961944486597,-2.332846863762825,-3.665603430054034,-0.3319364747439977,-1.95757517592574,Done
80,4.5,0.0,1.2,3.8,1.3,-8.176088834181428,-2.332846863762825,-3.635624767295667,-0.3104850454110419,-1.8971321577118945,Done
80,4.5,0.0,1.3,3.6,1.3,-8.249171786301304,-2.332846863762825,-3.5859121701068943,-0.3231626298947958,-2.0072501225367887,Done
80,4.5,0.0,1.3,3.7,1.3,-8.283590082355659,-2.332846863762825,-3.654908777156379,-0.3030490519013256,-1.992785389535129,Done
80,4.5,0.0,1.3,3.8,1.3,-8.168978518355289,-2.332846863762825,-3.603502530415426,-0.2839413723850157,-1.948687751792022,Done
85,4.4,0.0,0.9,3.6,1.3,-7.933763297449332,-2.1949891918484354,-3.307314672871144,-0.5267814672697568,-1.904677965459996,Done
85,4.4,0.0,0.9,3.7,1.3,-8.102557839854853,-2.1949891918484354,-3.582506045800983,-0.4923493660753593,-1.8327132361300755,Done
85,4.4,0.0,0.9,3.8,1.3,-8.069651215482736,-2.1949891918484354,-3.665280262415763,-0.4592839816614287,-1.7500977795571089,Done
85,4.4,0.0,1.0,3.6,1.3,-7.977985182180419,-2.1949891918484354,-3.3402533002808923,-0.4807435686234385,-1.9619991214276524,Done
85,4.4,0.0,1.0,3.7,1.3,-8.130768179427832,-2.1949891918484354,-3.5858362413709983,-0.4496115425281459,-1.9003312036802529,Done
85,4.4,0.0,1.0,3.8,1.3,-8.087483167109895,-2.1949891918484354,-3.64925051946193,-0.4199472622858593,-1.82329619351367,Done
85,4.4,0.0,1.1,3.6,1.3,-7.990885532795801,-2.1949891918484354,-3.3486813871131744,-0.4382090583094395,-2.0090058955247514,Done
85,4.4,0.0,1.1,3.7,1.3,-8.138514162841602,-2.1949891918484354,-3.571435514386394,-0.4103764797473559,-1.9617129768594168,Done
