theta,a2,b2,z2,E2,machine_type,status,file_name
40,2.1,3.7,0.0,-3.1121841632848373,2,Done,C5_theta=40_a2=2.1_b2=3.7_z2=0.0_2.log
50,2.1,3.5,0.0,-3.153926756014698,1,Done,C5_theta=50_a2=2.1_b2=3.5_z2=0.0_2.log
50,2.1,3.6,0.0,-3.1137579583300976,1,Done,C5_theta=50_a2=2.1_b2=3.6_z2=0.0_2.log
50,2.1,3.7,0.0,-2.992913965092157,2,Done,C5_theta=50_a2=2.1_b2=3.7_z2=0.0_2.log
50,2.2,3.7,0.0,-2.872413847304415,1,Done,C5_theta=50_a2=2.2_b2=3.7_z2=0.0_2.log
50,2.3,3.7,0.0,-2.743350728051155,2,Done,C5_theta=50_a2=2.3_b2=3.7_z2=0.0_2.log
45,-2.7,3.5,0.0,-2.0799848066380946,2,Done,C5_theta=45_a2=-2.7_b2=3.5_z2=0.0_2.log
45,-2.7,3.6,0.0,-2.1502119607903296,2,Done,C5_theta=45_a2=-2.7_b2=3.6_z2=0.0_2.log
45,-2.7,3.7,0.0,-2.1559128891385626,1,Done,C5_theta=45_a2=-2.7_b2=3.7_z2=0.0_2.log
45,-2.6,3.7,0.0,-2.148622477965546,1,Done,C5_theta=45_a2=-2.6_b2=3.7_z2=0.0_2.log
45,-2.5,3.7,0.0,-2.099993590512895,2,Done,C5_theta=45_a2=-2.5_b2=3.7_z2=0.0_2.log
55,2.2,3.6,0.0,-2.9368741844955366,1,Done,C5_theta=55_a2=2.2_b2=3.6_z2=0.0_2.log
55,2.1,3.5,0.0,-3.0344934051972814,1,Done,C5_theta=55_a2=2.1_b2=3.5_z2=0.0_2.log
55,2.1,3.6,0.0,-3.01202854719304,2,Done,C5_theta=55_a2=2.1_b2=3.6_z2=0.0_2.log
55,2.1,3.7,0.0,-2.905190577119356,2,Done,C5_theta=55_a2=2.1_b2=3.7_z2=0.0_2.log
55,2.2,3.5,0.0,-3.0112567098840373,1,Done,C5_theta=55_a2=2.2_b2=3.5_z2=0.0_2.log
55,2.2,3.7,0.0,-2.80073463502049,1,Done,C5_theta=55_a2=2.2_b2=3.7_z2=0.0_2.log
55,2.3,3.5,0.0,-2.9595511409133906,1,Done,C5_theta=55_a2=2.3_b2=3.5_z2=0.0_2.log
55,2.3,3.6,0.0,-2.844851098008803,2,Done,C5_theta=55_a2=2.3_b2=3.6_z2=0.0_2.log
55,2.3,3.7,0.0,-2.687594581992016,2,Done,C5_theta=55_a2=2.3_b2=3.7_z2=0.0_2.log
60,1.9,3.7,0.0,-2.994823478031321,2,Done,C5_theta=60_a2=1.9_b2=3.7_z2=0.0_2.log
60,1.8,3.6,0.0,-2.9797211948462063,1,Done,C5_theta=60_a2=1.8_b2=3.6_z2=0.0_2.log
60,1.8,3.7,0.0,-3.0343082897597924,1,Done,C5_theta=60_a2=1.8_b2=3.7_z2=0.0_2.log
60,1.8,3.8,0.0,-2.9690403471322497,2,Done,C5_theta=60_a2=1.8_b2=3.8_z2=0.0_2.log
60,1.9,3.6,0.0,-3.0052451640949585,2,Done,C5_theta=60_a2=1.9_b2=3.6_z2=0.0_2.log
60,1.9,3.8,0.0,-2.891603730575298,2,Done,C5_theta=60_a2=1.9_b2=3.8_z2=0.0_2.log
60,2.0,3.6,0.0,-3.003036956390133,1,Done,C5_theta=60_a2=2.0_b2=3.6_z2=0.0_2.log
60,2.0,3.7,0.0,-2.9385828942467924,1,Done,C5_theta=60_a2=2.0_b2=3.7_z2=0.0_2.log
60,2.0,3.8,0.0,-2.804394273320213,1,Done,C5_theta=60_a2=2.0_b2=3.8_z2=0.0_2.log
0,1.9,4.2,0.0,-1.8626699360320345,2,Done,C5_theta=0_a2=1.9_b2=4.2_z2=0.0_2.log
0,1.9,4.3,0.0,-1.9205232204403728,2,Done,C5_theta=0_a2=1.9_b2=4.3_z2=0.0_2.log
0,1.9,4.4,0.0,-1.903311248664977,2,Done,C5_theta=0_a2=1.9_b2=4.4_z2=0.0_2.log
65,1.8,3.8,0.0,-2.9361644707241794,2,Done,C5_theta=65_a2=1.8_b2=3.8_z2=0.0_2.log
65,1.7,3.7,0.0,-2.995393257093383,2,Done,C5_theta=65_a2=1.7_b2=3.7_z2=0.0_2.log
65,1.7,3.8,0.0,-2.97953858942492,2,Done,C5_theta=65_a2=1.7_b2=3.8_z2=0.0_2.log
65,1.7,3.9,0.0,-2.8688765734113986,2,Done,C5_theta=65_a2=1.7_b2=3.9_z2=0.0_2.log
65,1.8,3.7,0.0,-3.0037686330615543,1,Done,C5_theta=65_a2=1.8_b2=3.7_z2=0.0_2.log
65,1.8,3.9,0.0,-2.7959065730829025,1,Done,C5_theta=65_a2=1.8_b2=3.9_z2=0.0_2.log
65,1.9,3.7,0.0,-2.9892687594838208,1,Done,C5_theta=65_a2=1.9_b2=3.7_z2=0.0_2.log
65,1.9,3.8,0.0,-2.878661964336061,2,Done,C5_theta=65_a2=1.9_b2=3.8_z2=0.0_2.log
65,1.9,3.9,0.0,-2.7151228182192426,2,Done,C5_theta=65_a2=1.9_b2=3.9_z2=0.0_2.log
50,2.0,3.5,0.0,-3.176761217357125,2,Done,C5_theta=50_a2=2.0_b2=3.5_z2=0.0_2.log
50,2.0,3.6,0.0,-3.1918120446935063,1,Done,C5_theta=50_a2=2.0_b2=3.6_z2=0.0_2.log
50,2.0,3.7,0.0,-3.102389987194329,1,Done,C5_theta=50_a2=2.0_b2=3.7_z2=0.0_2.log
45,-2.8,3.5,0.0,-2.14789268381719,1,Done,C5_theta=45_a2=-2.8_b2=3.5_z2=0.0_2.log
45,-2.8,3.6,0.0,-2.1633626878465293,2,Done,C5_theta=45_a2=-2.8_b2=3.6_z2=0.0_2.log
45,-2.8,3.7,0.0,-2.129573156882543,2,Done,C5_theta=45_a2=-2.8_b2=3.7_z2=0.0_2.log
55,2.0,3.5,0.0,-3.0253273666166933,1,Done,C5_theta=55_a2=2.0_b2=3.5_z2=0.0_2.log
55,2.0,3.6,0.0,-3.067612755447044,2,Done,C5_theta=55_a2=2.0_b2=3.6_z2=0.0_2.log
55,2.0,3.7,0.0,-2.9987422779231565,1,Done,C5_theta=55_a2=2.0_b2=3.7_z2=0.0_2.log
60,1.7,3.6,0.0,-2.92603959684493,2,Done,C5_theta=60_a2=1.7_b2=3.6_z2=0.0_2.log
60,1.7,3.7,0.0,-3.0564386849146103,1,Done,C5_theta=60_a2=1.7_b2=3.7_z2=0.0_2.log
60,1.7,3.8,0.0,-3.036158189235721,1,Done,C5_theta=60_a2=1.7_b2=3.8_z2=0.0_2.log
0,2.0,4.2,0.0,-1.857183616113616,2,Done,C5_theta=0_a2=2.0_b2=4.2_z2=0.0_2.log
0,2.0,4.3,0.0,-1.8909342414262933,2,Done,C5_theta=0_a2=2.0_b2=4.3_z2=0.0_2.log
0,2.0,4.4,0.0,-1.8594890878157453,2,Done,C5_theta=0_a2=2.0_b2=4.4_z2=0.0_2.log
65,1.6,3.6,0.0,-2.734281326032942,1,Done,C5_theta=65_a2=1.6_b2=3.6_z2=0.0_2.log
65,1.6,3.7,0.0,-2.964807792173815,2,Done,C5_theta=65_a2=1.6_b2=3.7_z2=0.0_2.log
65,1.6,3.8,0.0,-3.009144511263002,2,Done,C5_theta=65_a2=1.6_b2=3.8_z2=0.0_2.log
65,1.7,3.6,0.0,-2.8625832756224554,1,Done,C5_theta=65_a2=1.7_b2=3.6_z2=0.0_2.log
65,1.8,3.6,0.0,-2.955858244575211,1,Done,C5_theta=65_a2=1.8_b2=3.6_z2=0.0_2.log
50,1.9,3.5,0.0,-3.164246785425348,2,Done,C5_theta=50_a2=1.9_b2=3.5_z2=0.0_2.log
50,1.9,3.6,0.0,-3.245845675817691,2,Done,C5_theta=50_a2=1.9_b2=3.6_z2=0.0_2.log
50,1.9,3.7,0.0,-3.196096682993812,1,Done,C5_theta=50_a2=1.9_b2=3.7_z2=0.0_2.log
45,-2.9,3.4,0.0,-2.143446775458869,2,Done,C5_theta=45_a2=-2.9_b2=3.4_z2=0.0_2.log
45,-2.9,3.5,0.0,-2.16668660833966,2,Done,C5_theta=45_a2=-2.9_b2=3.5_z2=0.0_2.log
45,-2.9,3.6,0.0,-2.1397965498035774,1,Done,C5_theta=45_a2=-2.9_b2=3.6_z2=0.0_2.log
45,-2.8,3.4,0.0,-2.065896579631953,1,Done,C5_theta=45_a2=-2.8_b2=3.4_z2=0.0_2.log
45,-2.7,3.4,0.0,-1.924241217187955,2,Done,C5_theta=45_a2=-2.7_b2=3.4_z2=0.0_2.log
55,1.9,3.5,0.0,-2.981099834330962,2,Done,C5_theta=55_a2=1.9_b2=3.5_z2=0.0_2.log
55,1.9,3.6,0.0,-3.1010998266137904,1,Done,C5_theta=55_a2=1.9_b2=3.6_z2=0.0_2.log
55,1.9,3.7,0.0,-3.078766118225758,1,Done,C5_theta=55_a2=1.9_b2=3.7_z2=0.0_2.log
60,1.6,3.6,0.0,-2.8457766753126634,2,Done,C5_theta=60_a2=1.6_b2=3.6_z2=0.0_2.log
60,1.6,3.7,0.0,-3.0611161444539903,2,Done,C5_theta=60_a2=1.6_b2=3.7_z2=0.0_2.log
60,1.6,3.8,0.0,-3.0921640842279885,2,Done,C5_theta=60_a2=1.6_b2=3.8_z2=0.0_2.log
0,2.1,4.2,0.0,-1.84530547929171,2,Done,C5_theta=0_a2=2.1_b2=4.2_z2=0.0_2.log
0,2.1,4.3,0.0,-1.8563025920593643,2,Done,C5_theta=0_a2=2.1_b2=4.3_z2=0.0_2.log
0,2.1,4.4,0.0,-1.811873001541244,1,Done,C5_theta=0_a2=2.1_b2=4.4_z2=0.0_2.log
65,1.5,3.6,0.0,-2.574686080217361,1,Done,C5_theta=65_a2=1.5_b2=3.6_z2=0.0_2.log
65,1.5,3.7,0.0,-2.913940576589084,2,Done,C5_theta=65_a2=1.5_b2=3.7_z2=0.0_2.log
65,1.5,3.8,0.0,-3.0262454137409804,2,Done,C5_theta=65_a2=1.5_b2=3.8_z2=0.0_2.log
50,1.8,3.5,0.0,-3.11186852575338,1,Done,C5_theta=50_a2=1.8_b2=3.5_z2=0.0_2.log
50,1.8,3.6,0.0,-3.271437416144181,2,Done,C5_theta=50_a2=1.8_b2=3.6_z2=0.0_2.log
50,1.8,3.7,0.0,-3.269455112022115,2,Done,C5_theta=50_a2=1.8_b2=3.7_z2=0.0_2.log
45,-3.0,3.5,0.0,-2.145983798385714,2,Done,C5_theta=45_a2=-3.0_b2=3.5_z2=0.0_2.log
45,-3.0,3.6,0.0,-2.0881556143722264,1,Done,C5_theta=45_a2=-3.0_b2=3.6_z2=0.0_2.log
45,-3.0,3.7,0.0,-2.00433471109136,1,Done,C5_theta=45_a2=-3.0_b2=3.7_z2=0.0_2.log
45,-2.9,3.7,0.0,-2.076839098983328,2,Done,C5_theta=45_a2=-2.9_b2=3.7_z2=0.0_2.log
55,1.8,3.5,0.0,-2.9006097541277995,2,Done,C5_theta=55_a2=1.8_b2=3.5_z2=0.0_2.log
55,1.8,3.6,0.0,-3.111040840056376,1,Done,C5_theta=55_a2=1.8_b2=3.6_z2=0.0_2.log
55,1.8,3.7,0.0,-3.143872163273045,2,Done,C5_theta=55_a2=1.8_b2=3.7_z2=0.0_2.log
70,1.6,3.9,0.0,-2.9306555604125606,2,Done,C5_theta=70_a2=1.6_b2=3.9_z2=0.0_2.log
70,1.5,3.8,0.0,-3.005710776487831,2,Done,C5_theta=70_a2=1.5_b2=3.8_z2=0.0_2.log
70,1.5,3.9,0.0,-2.9663075410644524,1,Done,C5_theta=70_a2=1.5_b2=3.9_z2=0.0_2.log
70,1.5,4.0,0.0,-2.8373755713982973,1,Done,C5_theta=70_a2=1.5_b2=4.0_z2=0.0_2.log
70,1.6,3.8,0.0,-3.015574606222799,2,Done,C5_theta=70_a2=1.6_b2=3.8_z2=0.0_2.log
70,1.6,4.0,0.0,-2.776256724901032,2,Done,C5_theta=70_a2=1.6_b2=4.0_z2=0.0_2.log
70,1.7,3.8,0.0,-3.007005957173533,2,Done,C5_theta=70_a2=1.7_b2=3.8_z2=0.0_2.log
70,1.7,3.9,0.0,-2.883234002205427,1,Done,C5_theta=70_a2=1.7_b2=3.9_z2=0.0_2.log
70,1.7,4.0,0.0,-2.7081279642297886,1,Done,C5_theta=70_a2=1.7_b2=4.0_z2=0.0_2.log
75,1.4,3.9,0.0,-3.031596818997059,1,Done,C5_theta=75_a2=1.4_b2=3.9_z2=0.0_2.log
75,1.3,3.8,0.0,-2.97529348426906,2,Done,C5_theta=75_a2=1.3_b2=3.8_z2=0.0_2.log
75,1.3,3.9,0.0,-3.026084143682965,1,Done,C5_theta=75_a2=1.3_b2=3.9_z2=0.0_2.log
75,1.3,4.0,0.0,-2.9485195150919026,2,Done,C5_theta=75_a2=1.3_b2=4.0_z2=0.0_2.log
75,1.4,3.8,0.0,-3.042110121547012,1,Done,C5_theta=75_a2=1.4_b2=3.8_z2=0.0_2.log
75,1.4,4.0,0.0,-2.9172324940154795,2,Done,C5_theta=75_a2=1.4_b2=4.0_z2=0.0_2.log
75,1.5,3.8,0.0,-3.0870548977982253,1,Done,C5_theta=75_a2=1.5_b2=3.8_z2=0.0_2.log
75,1.5,3.9,0.0,-3.0227169250283623,1,Done,C5_theta=75_a2=1.5_b2=3.9_z2=0.0_2.log
75,1.5,4.0,0.0,-2.8764311662962427,2,Done,C5_theta=75_a2=1.5_b2=4.0_z2=0.0_2.log
80,-0.8,3.9,0.0,-3.198532049340429,2,Done,C5_theta=80_a2=-0.8_b2=3.9_z2=0.0_2.log
80,-0.9,3.8,0.0,-2.843437945542973,1,Done,C5_theta=80_a2=-0.9_b2=3.8_z2=0.0_2.log
80,-0.9,3.9,0.0,-3.144051631097682,1,Done,C5_theta=80_a2=-0.9_b2=3.9_z2=0.0_2.log
80,-0.9,4.0,0.0,-3.2286311939824373,2,Done,C5_theta=80_a2=-0.9_b2=4.0_z2=0.0_2.log
80,-0.8,3.8,0.0,-2.886243540167925,2,Done,C5_theta=80_a2=-0.8_b2=3.8_z2=0.0_2.log
80,-0.8,4.0,0.0,-3.2856097294716164,2,Done,C5_theta=80_a2=-0.8_b2=4.0_z2=0.0_2.log
80,-0.7,3.8,0.0,-2.894195346889319,1,Done,C5_theta=80_a2=-0.7_b2=3.8_z2=0.0_2.log
80,-0.7,3.9,0.0,-3.22714148524392,1,Done,C5_theta=80_a2=-0.7_b2=3.9_z2=0.0_2.log
80,-0.7,4.0,0.0,-3.3229559871397214,2,Done,C5_theta=80_a2=-0.7_b2=4.0_z2=0.0_2.log
85,-1.2,3.8,0.0,-3.147504818654852,1,Done,C5_theta=85_a2=-1.2_b2=3.8_z2=0.0_2.log
85,-1.3,3.7,0.0,-2.788918621721677,2,Done,C5_theta=85_a2=-1.3_b2=3.7_z2=0.0_2.log
85,-1.3,3.8,0.0,-3.094839786863304,2,Done,C5_theta=85_a2=-1.3_b2=3.8_z2=0.0_2.log
85,-1.3,3.9,0.0,-3.189244901324855,2,Done,C5_theta=85_a2=-1.3_b2=3.9_z2=0.0_2.log
85,-1.2,3.7,0.0,-2.814858002588153,1,Done,C5_theta=85_a2=-1.2_b2=3.7_z2=0.0_2.log
85,-1.2,3.9,0.0,-3.2554101832211018,1,Done,C5_theta=85_a2=-1.2_b2=3.9_z2=0.0_2.log
85,-1.1,3.7,0.0,-2.8018698005907936,1,Done,C5_theta=85_a2=-1.1_b2=3.7_z2=0.0_2.log
85,-1.1,3.8,0.0,-3.172606473628548,2,Done,C5_theta=85_a2=-1.1_b2=3.8_z2=0.0_2.log
85,-1.1,3.9,0.0,-3.301080361023196,2,Done,C5_theta=85_a2=-1.1_b2=3.9_z2=0.0_2.log
55,1.7,3.5,0.0,-2.7822632506431546,1,Done,C5_theta=55_a2=1.7_b2=3.5_z2=0.0_2.log
55,1.7,3.6,0.0,-3.095298496671603,2,Done,C5_theta=55_a2=1.7_b2=3.6_z2=0.0_2.log
55,1.7,3.7,0.0,-3.19224690918054,2,Done,C5_theta=55_a2=1.7_b2=3.7_z2=0.0_2.log
90,-1.5,3.7,0.0,-3.189996030778275,2,Done,C5_theta=90_a2=-1.5_b2=3.7_z2=0.0_2.log
90,-1.6,3.6,0.0,-2.901872931746766,1,Done,C5_theta=90_a2=-1.6_b2=3.6_z2=0.0_2.log
90,-1.6,3.7,0.0,-3.1544394316879334,1,Done,C5_theta=90_a2=-1.6_b2=3.7_z2=0.0_2.log
90,-1.6,3.8,0.0,-3.215570828338969,1,Done,C5_theta=90_a2=-1.6_b2=3.8_z2=0.0_2.log
90,-1.5,3.6,0.0,-2.893417234517983,2,Done,C5_theta=90_a2=-1.5_b2=3.6_z2=0.0_2.log
90,-1.5,3.8,0.0,-3.2771000663778977,2,Done,C5_theta=90_a2=-1.5_b2=3.8_z2=0.0_2.log
90,-1.4,3.6,0.0,-2.8377872179844417,2,Done,C5_theta=90_a2=-1.4_b2=3.6_z2=0.0_2.log
90,-1.4,3.7,0.0,-3.1926290627161507,1,Done,C5_theta=90_a2=-1.4_b2=3.7_z2=0.0_2.log
90,-1.4,3.8,0.0,-3.31493452678842,1,Done,C5_theta=90_a2=-1.4_b2=3.8_z2=0.0_2.log
70,1.4,3.7,0.0,-2.790640509163495,1,Done,C5_theta=70_a2=1.4_b2=3.7_z2=0.0_2.log
70,1.4,3.8,0.0,-2.9792317370156525,1,Done,C5_theta=70_a2=1.4_b2=3.8_z2=0.0_2.log
70,1.4,3.9,0.0,-2.9912937342596706,2,Done,C5_theta=70_a2=1.4_b2=3.9_z2=0.0_2.log
70,1.5,3.7,0.0,-2.901755587357912,2,Done,C5_theta=70_a2=1.5_b2=3.7_z2=0.0_2.log
70,1.6,3.7,0.0,-2.9870028208533768,2,Done,C5_theta=70_a2=1.6_b2=3.7_z2=0.0_2.log
75,1.4,3.7,0.0,-2.887977977850824,2,Done,C5_theta=75_a2=1.4_b2=3.7_z2=0.0_2.log
75,1.5,3.7,0.0,-3.0198335165914614,2,Done,C5_theta=75_a2=1.5_b2=3.7_z2=0.0_2.log
75,1.6,3.7,0.0,-3.115190563679789,1,Done,C5_theta=75_a2=1.6_b2=3.7_z2=0.0_2.log
75,1.6,3.8,0.0,-3.107976081184461,2,Done,C5_theta=75_a2=1.6_b2=3.8_z2=0.0_2.log
75,1.6,3.9,0.0,-2.9979246324364794,2,Done,C5_theta=75_a2=1.6_b2=3.9_z2=0.0_2.log
80,-1.0,3.8,0.0,-2.769019024577574,1,Done,C5_theta=80_a2=-1.0_b2=3.8_z2=0.0_2.log
80,-1.0,3.9,0.0,-3.0663997786614345,1,Done,C5_theta=80_a2=-1.0_b2=3.9_z2=0.0_2.log
80,-1.0,4.0,0.0,-3.1535766054003034,2,Done,C5_theta=80_a2=-1.0_b2=4.0_z2=0.0_2.log
85,-1.4,3.7,0.0,-2.731994679576019,2,Done,C5_theta=85_a2=-1.4_b2=3.7_z2=0.0_2.log
85,-1.4,3.8,0.0,-3.019903170206817,1,Done,C5_theta=85_a2=-1.4_b2=3.8_z2=0.0_2.log
85,-1.4,3.9,0.0,-3.106222190748668,2,Done,C5_theta=85_a2=-1.4_b2=3.9_z2=0.0_2.log
0,0.6,4.1,0.0,-0.873903056504787,2,Done,C5_theta=0_a2=0.6_b2=4.1_z2=0.0_2.log
0,0.5,4.0,0.0,0.2792488526029046,2,Done,C5_theta=0_a2=0.5_b2=4.0_z2=0.0_2.log
0,0.5,4.1,0.0,-0.7905239202809753,1,Done,C5_theta=0_a2=0.5_b2=4.1_z2=0.0_2.log
0,0.5,4.2,0.0,-1.4787329625687562,1,Done,C5_theta=0_a2=0.5_b2=4.2_z2=0.0_2.log
0,0.6,4.0,0.0,0.1417250160593539,1,Done,C5_theta=0_a2=0.6_b2=4.0_z2=0.0_2.log
0,0.6,4.2,0.0,-1.5256914184283232,2,Done,C5_theta=0_a2=0.6_b2=4.2_z2=0.0_2.log
0,0.7,4.0,0.0,-0.0006431977380998,2,Done,C5_theta=0_a2=0.7_b2=4.0_z2=0.0_2.log
0,0.7,4.1,0.0,-0.9598085480101872,2,Done,C5_theta=0_a2=0.7_b2=4.1_z2=0.0_2.log
0,0.7,4.2,0.0,-1.573535918345442,1,Done,C5_theta=0_a2=0.7_b2=4.2_z2=0.0_2.log
90,-1.7,3.7,0.0,-3.0928807006566785,1,Done,C5_theta=90_a2=-1.7_b2=3.7_z2=0.0_2.log
90,-1.7,3.8,0.0,-3.135115261233296,2,Done,C5_theta=90_a2=-1.7_b2=3.8_z2=0.0_2.log
90,-1.7,3.9,0.0,-3.059386099368566,2,Done,C5_theta=90_a2=-1.7_b2=3.9_z2=0.0_2.log
90,-1.6,3.9,0.0,-3.1475889049761463,2,Done,C5_theta=90_a2=-1.6_b2=3.9_z2=0.0_2.log
90,-1.5,3.9,0.0,-3.222814803753863,1,Done,C5_theta=90_a2=-1.5_b2=3.9_z2=0.0_2.log
5,-0.6,4.2,0.0,-1.5734957577078603,2,Done,C5_theta=5_a2=-0.6_b2=4.2_z2=0.0_2.log
5,-0.7,4.1,0.0,-1.0515178794885287,2,Done,C5_theta=5_a2=-0.7_b2=4.1_z2=0.0_2.log
5,-0.7,4.2,0.0,-1.6392933187744347,1,Done,C5_theta=5_a2=-0.7_b2=4.2_z2=0.0_2.log
5,-0.7,4.3,0.0,-1.975473643673468,2,Done,C5_theta=5_a2=-0.7_b2=4.3_z2=0.0_2.log
5,-0.6,4.1,0.0,-0.9380094781517982,1,Done,C5_theta=5_a2=-0.6_b2=4.1_z2=0.0_2.log
5,-0.6,4.3,0.0,-1.9418717381486204,2,Done,C5_theta=5_a2=-0.6_b2=4.3_z2=0.0_2.log
5,-0.5,4.1,0.0,-0.8320606897468679,2,Done,C5_theta=5_a2=-0.5_b2=4.1_z2=0.0_2.log
5,-0.5,4.2,0.0,-1.5112906914146151,1,Done,C5_theta=5_a2=-0.5_b2=4.2_z2=0.0_2.log
5,-0.5,4.3,0.0,-1.909285143890884,2,Done,C5_theta=5_a2=-0.5_b2=4.3_z2=0.0_2.log
10,-0.7,4.1,0.0,-1.0668617540359264,2,Done,C5_theta=10_a2=-0.7_b2=4.1_z2=0.0_2.log
10,-0.8,4.0,0.0,-0.3402472171874251,2,Done,C5_theta=10_a2=-0.8_b2=4.0_z2=0.0_2.log
10,-0.8,4.1,0.0,-1.1957228150422452,2,Done,C5_theta=10_a2=-0.8_b2=4.1_z2=0.0_2.log
10,-0.8,4.2,0.0,-1.7258213001769036,1,Done,C5_theta=10_a2=-0.8_b2=4.2_z2=0.0_2.log
10,-0.7,4.0,0.0,-0.1351970294927014,1,Done,C5_theta=10_a2=-0.7_b2=4.0_z2=0.0_2.log
10,-0.7,4.2,0.0,-1.6508200499520171,2,Done,C5_theta=10_a2=-0.7_b2=4.2_z2=0.0_2.log
10,-0.6,4.0,0.0,0.058492717158515,2,Done,C5_theta=10_a2=-0.6_b2=4.0_z2=0.0_2.log
10,-0.6,4.1,0.0,-0.9433935139095412,1,Done,C5_theta=10_a2=-0.6_b2=4.1_z2=0.0_2.log
10,-0.6,4.2,0.0,-1.5771535135281738,2,Done,C5_theta=10_a2=-0.6_b2=4.2_z2=0.0_2.log
15,-1.0,4.1,0.0,-1.4610101976431906,2,Done,C5_theta=15_a2=-1.0_b2=4.1_z2=0.0_2.log
15,-1.1,4.0,0.0,-0.9834154742129612,1,Done,C5_theta=15_a2=-1.1_b2=4.0_z2=0.0_2.log
15,-1.1,4.1,0.0,-1.590577207447495,2,Done,C5_theta=15_a2=-1.1_b2=4.1_z2=0.0_2.log
15,-1.1,4.2,0.0,-1.945131025117007,1,Done,C5_theta=15_a2=-1.1_b2=4.2_z2=0.0_2.log
15,-1.0,4.0,0.0,-0.7702886053157272,2,Done,C5_theta=15_a2=-1.0_b2=4.0_z2=0.0_2.log
15,-1.0,4.2,0.0,-1.8746572595118776,1,Done,C5_theta=15_a2=-1.0_b2=4.2_z2=0.0_2.log
15,-0.9,4.0,0.0,-0.5517613853880903,2,Done,C5_theta=15_a2=-0.9_b2=4.0_z2=0.0_2.log
15,-0.9,4.1,0.0,-1.325285432219971,1,Done,C5_theta=15_a2=-0.9_b2=4.1_z2=0.0_2.log
15,-0.9,4.2,0.0,-1.797768459233339,2,Done,C5_theta=15_a2=-0.9_b2=4.2_z2=0.0_2.log
85,-1.5,3.7,0.0,-2.652821115363622,2,Done,C5_theta=85_a2=-1.5_b2=3.7_z2=0.0_2.log
85,-1.5,3.8,0.0,-2.928204506388284,1,Done,C5_theta=85_a2=-1.5_b2=3.8_z2=0.0_2.log
85,-1.5,3.9,0.0,-3.010791097462061,1,Done,C5_theta=85_a2=-1.5_b2=3.9_z2=0.0_2.log
0,0.6,4.3,0.0,-1.910530123685021,2,Done,C5_theta=0_a2=0.6_b2=4.3_z2=0.0_2.log
0,0.7,4.3,0.0,-1.933062125288416,1,Done,C5_theta=0_a2=0.7_b2=4.3_z2=0.0_2.log
0,0.8,4.1,0.0,-1.0448418006126303,2,Done,C5_theta=0_a2=0.8_b2=4.1_z2=0.0_2.log
0,0.8,4.2,0.0,-1.6200651573744835,1,Done,C5_theta=0_a2=0.8_b2=4.2_z2=0.0_2.log
0,0.8,4.3,0.0,-1.9536300205509176,2,Done,C5_theta=0_a2=0.8_b2=4.3_z2=0.0_2.log
90,-1.8,3.6,0.0,-2.8191671137465164,2,Done,C5_theta=90_a2=-1.8_b2=3.6_z2=0.0_2.log
90,-1.8,3.7,0.0,-3.011841549203382,2,Done,C5_theta=90_a2=-1.8_b2=3.7_z2=0.0_2.log
90,-1.8,3.8,0.0,-3.0410571597749367,1,Done,C5_theta=90_a2=-1.8_b2=3.8_z2=0.0_2.log
90,-1.7,3.6,0.0,-2.873750443584868,2,Done,C5_theta=90_a2=-1.7_b2=3.6_z2=0.0_2.log
5,-0.8,4.2,0.0,-1.7059141729114344,1,Done,C5_theta=5_a2=-0.8_b2=4.2_z2=0.0_2.log
5,-0.8,4.3,0.0,-2.0084110160387354,2,Done,C5_theta=5_a2=-0.8_b2=4.3_z2=0.0_2.log
5,-0.8,4.4,0.0,-2.144223632843932,2,Done,C5_theta=5_a2=-0.8_b2=4.4_z2=0.0_2.log
5,-0.7,4.4,0.0,-2.133478151605232,2,Done,C5_theta=5_a2=-0.7_b2=4.4_z2=0.0_2.log
5,-0.6,4.4,0.0,-2.1210001152649056,2,Done,C5_theta=5_a2=-0.6_b2=4.4_z2=0.0_2.log
10,-0.9,4.1,0.0,-1.3260164814128077,2,Done,C5_theta=10_a2=-0.9_b2=4.1_z2=0.0_2.log
10,-0.9,4.2,0.0,-1.7998091217596084,2,Done,C5_theta=10_a2=-0.9_b2=4.2_z2=0.0_2.log
10,-0.9,4.3,0.0,-2.055872734868899,2,Done,C5_theta=10_a2=-0.9_b2=4.3_z2=0.0_2.log
10,-0.8,4.3,0.0,-2.019927079541958,2,Done,C5_theta=10_a2=-0.8_b2=4.3_z2=0.0_2.log
10,-0.7,4.3,0.0,-1.9821170920331497,2,Done,C5_theta=10_a2=-0.7_b2=4.3_z2=0.0_2.log
85,-1.6,3.7,0.0,-2.559825388409081,1,Done,C5_theta=85_a2=-1.6_b2=3.7_z2=0.0_2.log
85,-1.6,3.8,0.0,-2.8257534587028204,1,Done,C5_theta=85_a2=-1.6_b2=3.8_z2=0.0_2.log
85,-1.6,3.9,0.0,-2.90711577780894,1,Done,C5_theta=85_a2=-1.6_b2=3.9_z2=0.0_2.log
15,-1.2,4.1,0.0,-1.710845774039626,2,Done,C5_theta=15_a2=-1.2_b2=4.1_z2=0.0_2.log
15,-1.2,4.2,0.0,-2.007776603466482,2,Done,C5_theta=15_a2=-1.2_b2=4.2_z2=0.0_2.log
