theta,a1,z1,a2,b2,z2,E3,E4,machine_type,status,file_name
20,4.2,0.0,-1.8,4.0,0.0,-2.275663132459158,-0.2267683087557088,2,Done,C5_theta=20_a1=4.2_z1=0.0_a2=-1.8_b2=4.0_z2=0.0_3.log
20,4.2,0.0,-1.7,4.0,0.0,-2.275549553145538,-0.2480082672554999,2,Done,C5_theta=20_a1=4.2_z1=0.0_a2=-1.7_b2=4.0_z2=0.0_3.log
0,3.8,1.3,1.9,4.2,0.0,-0.2206124356598593,-2.0890736614674097,1,Done,C5_theta=0_a1=3.8_z1=1.3_a2=1.9_b2=4.2_z2=0.0_3.log
0,3.8,1.3,1.9,4.3,0.0,-0.2087512416474055,-2.1789531737740617,2,Done,C5_theta=0_a1=3.8_z1=1.3_a2=1.9_b2=4.3_z2=0.0_3.log
0,3.8,1.3,1.9,4.4,0.0,-0.1973631901491899,-2.1902659240731737,2,Done,C5_theta=0_a1=3.8_z1=1.3_a2=1.9_b2=4.4_z2=0.0_3.log
0,3.9,1.3,1.9,4.2,0.0,-0.2020814378629438,-2.100523836474167,1,Done,C5_theta=0_a1=3.9_z1=1.3_a2=1.9_b2=4.2_z2=0.0_3.log
0,3.9,1.3,1.9,4.3,0.0,-0.1914595761045348,-2.163254128594417,1,Done,C5_theta=0_a1=3.9_z1=1.3_a2=1.9_b2=4.3_z2=0.0_3.log
0,3.9,1.3,1.9,4.4,0.0,-0.1812550084869144,-2.157049937246484,2,Done,C5_theta=0_a1=3.9_z1=1.3_a2=1.9_b2=4.4_z2=0.0_3.log
0,4.0,1.3,1.9,4.2,0.0,-0.1852553847274975,-2.1055206985765835,1,Done,C5_theta=0_a1=4.0_z1=1.3_a2=1.9_b2=4.2_z2=0.0_3.log
0,4.0,1.3,1.9,4.3,0.0,-0.1757862588128773,-2.1423285526398104,2,Done,C5_theta=0_a1=4.0_z1=1.3_a2=1.9_b2=4.3_z2=0.0_3.log
0,4.0,1.3,1.9,4.4,0.0,-0.1667300344997784,-2.1195643723622197,2,Done,C5_theta=0_a1=4.0_z1=1.3_a2=1.9_b2=4.4_z2=0.0_3.log
25,4.1,0.0,-1.9,4.1,0.0,-2.3619576801429503,-0.2155672552762553,2,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-1.9_b2=4.1_z2=0.0_3.log
30,4.4,0.0,-2.3,3.9,0.0,-2.746727359364741,-0.1346655285015003,1,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.3_b2=3.9_z2=0.0_3.log
25,4.0,0.0,-2.0,4.0,0.0,-2.2663533941231435,-0.2285604773496743,1,Done,C5_theta=25_a1=4.0_z1=0.0_a2=-2.0_b2=4.0_z2=0.0_3.log
25,4.0,0.0,-2.0,4.1,0.0,-2.2856995274487417,-0.2155672552762553,2,Done,C5_theta=25_a1=4.0_z1=0.0_a2=-2.0_b2=4.1_z2=0.0_3.log
25,4.0,0.0,-2.0,4.2,0.0,-2.261196516905329,-0.2033709709357936,2,Done,C5_theta=25_a1=4.0_z1=0.0_a2=-2.0_b2=4.2_z2=0.0_3.log
25,4.0,0.0,-1.9,4.0,0.0,-2.3765855657838983,-0.24953876415384,2,Done,C5_theta=25_a1=4.0_z1=0.0_a2=-1.9_b2=4.0_z2=0.0_3.log
25,4.0,0.0,-1.9,4.1,0.0,-2.3425626011012355,-0.2349485291488235,1,Done,C5_theta=25_a1=4.0_z1=0.0_a2=-1.9_b2=4.1_z2=0.0_3.log
25,4.0,0.0,-1.9,4.2,0.0,-2.278811977637816,-0.2210880882776109,1,Done,C5_theta=25_a1=4.0_z1=0.0_a2=-1.9_b2=4.2_z2=0.0_3.log
25,4.0,0.0,-1.8,4.0,0.0,-2.4359461292478954,-0.27242091629887,2,Done,C5_theta=25_a1=4.0_z1=0.0_a2=-1.8_b2=4.0_z2=0.0_3.log
25,4.0,0.0,-1.8,4.1,0.0,-2.3619576801429503,-0.256161504672491,2,Done,C5_theta=25_a1=4.0_z1=0.0_a2=-1.8_b2=4.1_z2=0.0_3.log
25,4.0,0.0,-1.8,4.2,0.0,-2.2692424501292408,-0.2406507125269854,2,Done,C5_theta=25_a1=4.0_z1=0.0_a2=-1.8_b2=4.2_z2=0.0_3.log
25,4.1,0.0,-2.0,4.0,0.0,-2.3765855657838983,-0.2094791532290401,1,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-2.0_b2=4.0_z2=0.0_3.log
25,4.1,0.0,-2.0,4.1,0.0,-2.3425626011012355,-0.198113692109473,1,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-2.0_b2=4.1_z2=0.0_3.log
25,4.1,0.0,-2.0,4.2,0.0,-2.278811977637816,-0.1873449930280912,1,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-2.0_b2=4.2_z2=0.0_3.log
25,4.1,0.0,-1.9,4.0,0.0,-2.4359461292478954,-0.2285604773496743,2,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-1.9_b2=4.0_z2=0.0_3.log
25,4.1,0.0,-1.9,4.2,0.0,-2.2692424501292408,-0.2033709709357936,2,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-1.9_b2=4.2_z2=0.0_3.log
25,4.1,0.0,-1.8,4.0,0.0,-2.4522902546887053,-0.24953876415384,2,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-1.8_b2=4.0_z2=0.0_3.log
25,4.1,0.0,-1.8,4.1,0.0,-2.3497180975973606,-0.2349485291488235,1,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-1.8_b2=4.1_z2=0.0_3.log
25,4.1,0.0,-1.8,4.2,0.0,-2.236679701250978,-0.2210880882776109,1,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-1.8_b2=4.2_z2=0.0_3.log
25,4.2,0.0,-2.0,4.0,0.0,-2.4359461292478954,-0.1923832708125701,1,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-2.0_b2=4.0_z2=0.0_3.log
25,4.2,0.0,-2.0,4.1,0.0,-2.3619576801429503,-0.1823211479641031,2,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-2.0_b2=4.1_z2=0.0_3.log
25,4.2,0.0,-2.0,4.2,0.0,-2.2692424501292408,-0.1727641706675058,2,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-2.0_b2=4.2_z2=0.0_3.log
25,4.2,0.0,-1.9,4.0,0.0,-2.4522902546887053,-0.2094791532290401,2,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-1.9_b2=4.0_z2=0.0_3.log
25,4.2,0.0,-1.9,4.1,0.0,-2.3497180975973606,-0.198113692109473,1,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-1.9_b2=4.1_z2=0.0_3.log
25,4.2,0.0,-1.9,4.2,0.0,-2.236679701250978,-0.1873449930280912,2,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-1.9_b2=4.2_z2=0.0_3.log
25,4.2,0.0,-1.8,4.0,0.0,-2.433433579193661,-0.2285604773496743,2,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-1.8_b2=4.0_z2=0.0_3.log
25,4.2,0.0,-1.8,4.1,0.0,-2.311567999655381,-0.2155672552762553,1,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-1.8_b2=4.1_z2=0.0_3.log
25,4.2,0.0,-1.8,4.2,0.0,-2.185260904356255,-0.2033709709357936,2,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-1.8_b2=4.2_z2=0.0_3.log
30,4.3,0.0,-2.4,3.8,0.0,-2.4798316686064936,-0.1409362359554506,1,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.4_b2=3.8_z2=0.0_3.log
30,4.3,0.0,-2.4,3.9,0.0,-2.5419796314818086,-0.1346655285015003,1,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.4_b2=3.9_z2=0.0_3.log
30,4.3,0.0,-2.4,4.0,0.0,-2.546918135209125,-0.1286859857209492,2,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.4_b2=4.0_z2=0.0_3.log
30,4.3,0.0,-2.3,3.8,0.0,-2.6893867505859816,-0.1529674851626623,2,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.3_b2=3.8_z2=0.0_3.log
30,4.3,0.0,-2.3,3.9,0.0,-2.676128091814462,-0.145892937463941,2,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.3_b2=3.9_z2=0.0_3.log
30,4.3,0.0,-2.3,4.0,0.0,-2.622672397410497,-0.1390869640017626,1,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.3_b2=4.0_z2=0.0_3.log
30,4.3,0.0,-2.2,3.8,0.0,-2.8162015014822828,-0.1661728056351421,1,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.2_b2=3.8_z2=0.0_3.log
30,4.3,0.0,-2.2,3.9,0.0,-2.746727359364741,-0.1582385692017851,1,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.2_b2=3.9_z2=0.0_3.log
30,4.3,0.0,-2.2,4.0,0.0,-2.6505394889973104,-0.1506199702998856,2,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.2_b2=4.0_z2=0.0_3.log
30,4.4,0.0,-2.4,3.8,0.0,-2.6893867505859816,-0.1300727828493109,2,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.4_b2=3.8_z2=0.0_3.log
30,4.4,0.0,-2.4,3.9,0.0,-2.676128091814462,-0.124565127553069,2,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.4_b2=3.9_z2=0.0_3.log
30,4.4,0.0,-2.4,4.0,0.0,-2.622672397410497,-0.1192601580405607,1,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.4_b2=4.0_z2=0.0_3.log
30,4.4,0.0,-2.3,3.8,0.0,-2.8162015014822828,-0.1409362359554506,2,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.3_b2=3.8_z2=0.0_3.log
30,4.4,0.0,-2.3,4.0,0.0,-2.6505394889973104,-0.1286866132431896,2,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.3_b2=4.0_z2=0.0_3.log
30,4.4,0.0,-2.2,3.8,0.0,-2.8745906794792973,-0.1529674851626623,1,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.2_b2=3.8_z2=0.0_3.log
30,4.4,0.0,-2.2,3.9,0.0,-2.7651171674224315,-0.145892937463941,2,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.2_b2=3.9_z2=0.0_3.log
30,4.4,0.0,-2.2,4.0,0.0,-2.639158340112772,-0.1390869640017626,1,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.2_b2=4.0_z2=0.0_3.log
30,4.5,0.0,-2.4,3.8,0.0,-2.8162015014822828,-0.1202917844639159,1,Done,C5_theta=30_a1=4.5_z1=0.0_a2=-2.4_b2=3.8_z2=0.0_3.log
30,4.5,0.0,-2.4,3.9,0.0,-2.746727359364741,-0.1153965789562789,2,Done,C5_theta=30_a1=4.5_z1=0.0_a2=-2.4_b2=3.9_z2=0.0_3.log
30,4.5,0.0,-2.4,4.0,0.0,-2.6505394889973104,-0.1106576234160456,2,Done,C5_theta=30_a1=4.5_z1=0.0_a2=-2.4_b2=4.0_z2=0.0_3.log
30,4.5,0.0,-2.3,3.8,0.0,-2.8745906794792973,-0.1300727828493109,2,Done,C5_theta=30_a1=4.5_z1=0.0_a2=-2.3_b2=3.8_z2=0.0_3.log
30,4.5,0.0,-2.3,3.9,0.0,-2.7651171674224315,-0.124565127553069,1,Done,C5_theta=30_a1=4.5_z1=0.0_a2=-2.3_b2=3.9_z2=0.0_3.log
30,4.5,0.0,-2.3,4.0,0.0,-2.639158340112772,-0.1192601580405607,1,Done,C5_theta=30_a1=4.5_z1=0.0_a2=-2.3_b2=4.0_z2=0.0_3.log
30,4.5,0.0,-2.2,3.8,0.0,-2.878345699311467,-0.1409362359554506,2,Done,C5_theta=30_a1=4.5_z1=0.0_a2=-2.2_b2=3.8_z2=0.0_3.log
30,4.5,0.0,-2.2,3.9,0.0,-2.741985893779201,-0.1346655285015003,2,Done,C5_theta=30_a1=4.5_z1=0.0_a2=-2.2_b2=3.9_z2=0.0_3.log
30,4.5,0.0,-2.2,4.0,0.0,-2.5964600496809,-0.1286866132431896,2,Done,C5_theta=30_a1=4.5_z1=0.0_a2=-2.2_b2=4.0_z2=0.0_3.log
25,4.1,0.0,-2.1,3.9,0.0,-2.191119965209509,-0.202918536204379,1,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-2.1_b2=3.9_z2=0.0_3.log
25,4.1,0.0,-2.1,4.0,0.0,-2.2663533941231435,-0.1923832708125701,1,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-2.1_b2=4.0_z2=0.0_3.log
25,4.1,0.0,-2.1,4.1,0.0,-2.2856995274487417,-0.1823211479641031,1,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-2.1_b2=4.1_z2=0.0_3.log
25,4.1,0.0,-2.0,3.9,0.0,-2.3716163140634308,-0.2215656233747722,2,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-2.0_b2=3.9_z2=0.0_3.log
25,4.1,0.0,-1.9,3.9,0.0,-2.484368565914337,-0.242211329867132,2,Done,C5_theta=25_a1=4.1_z1=0.0_a2=-1.9_b2=3.9_z2=0.0_3.log
25,4.2,0.0,-2.1,3.9,0.0,-2.3716163140634308,-0.1862393204210093,2,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-2.1_b2=3.9_z2=0.0_3.log
25,4.2,0.0,-2.1,4.0,0.0,-2.3765855657838983,-0.1768938139575766,2,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-2.1_b2=4.0_z2=0.0_3.log
25,4.2,0.0,-2.1,4.1,0.0,-2.3425626011012355,-0.1679800344427349,2,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-2.1_b2=4.1_z2=0.0_3.log
25,4.2,0.0,-2.0,3.9,0.0,-2.484368565914337,-0.202918536204379,1,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-2.0_b2=3.9_z2=0.0_3.log
25,4.2,0.0,-1.9,3.9,0.0,-2.539510379632702,-0.2215656233747722,1,Done,C5_theta=25_a1=4.2_z1=0.0_a2=-1.9_b2=3.9_z2=0.0_3.log
25,4.3,0.0,-2.1,3.9,0.0,-2.484368565914337,-0.1711288796213921,1,Done,C5_theta=25_a1=4.3_z1=0.0_a2=-2.1_b2=3.9_z2=0.0_3.log
25,4.3,0.0,-2.1,4.0,0.0,-2.4359461292478954,-0.1628451201104326,2,Done,C5_theta=25_a1=4.3_z1=0.0_a2=-2.1_b2=4.0_z2=0.0_3.log
25,4.3,0.0,-2.1,4.1,0.0,-2.3619576801429503,-0.1548456226155394,2,Done,C5_theta=25_a1=4.3_z1=0.0_a2=-2.1_b2=4.1_z2=0.0_3.log
25,4.3,0.0,-2.0,3.9,0.0,-2.539510379632702,-0.1862393204210093,2,Done,C5_theta=25_a1=4.3_z1=0.0_a2=-2.0_b2=3.9_z2=0.0_3.log
25,4.3,0.0,-2.0,4.0,0.0,-2.4522902546887053,-0.1768938139575766,1,Done,C5_theta=25_a1=4.3_z1=0.0_a2=-2.0_b2=4.0_z2=0.0_3.log
25,4.3,0.0,-2.0,4.1,0.0,-2.3497180975973606,-0.1679800344427349,1,Done,C5_theta=25_a1=4.3_z1=0.0_a2=-2.0_b2=4.1_z2=0.0_3.log
25,4.3,0.0,-1.9,3.9,0.0,-2.547452146201977,-0.202918536204379,2,Done,C5_theta=25_a1=4.3_z1=0.0_a2=-1.9_b2=3.9_z2=0.0_3.log
25,4.3,0.0,-1.9,4.0,0.0,-2.433433579193661,-0.1923832708125701,1,Done,C5_theta=25_a1=4.3_z1=0.0_a2=-1.9_b2=4.0_z2=0.0_3.log
25,4.3,0.0,-1.9,4.1,0.0,-2.311567999655381,-0.1823211479641031,2,Done,C5_theta=25_a1=4.3_z1=0.0_a2=-1.9_b2=4.1_z2=0.0_3.log
30,4.2,0.0,-2.3,3.8,0.0,-2.4798316686064936,-0.1661728056351421,2,Done,C5_theta=30_a1=4.2_z1=0.0_a2=-2.3_b2=3.8_z2=0.0_3.log
30,4.2,0.0,-2.3,3.9,0.0,-2.5419796314818086,-0.1582385692017851,2,Done,C5_theta=30_a1=4.2_z1=0.0_a2=-2.3_b2=3.9_z2=0.0_3.log
30,4.2,0.0,-2.3,4.0,0.0,-2.546918135209125,-0.1506199702998856,1,Done,C5_theta=30_a1=4.2_z1=0.0_a2=-2.3_b2=4.0_z2=0.0_3.log
30,4.2,0.0,-2.2,3.8,0.0,-2.6893867505859816,-0.1806475787889212,1,Done,C5_theta=30_a1=4.2_z1=0.0_a2=-2.2_b2=3.8_z2=0.0_3.log
30,4.2,0.0,-2.2,3.9,0.0,-2.676128091814462,-0.1717814900184748,1,Done,C5_theta=30_a1=4.2_z1=0.0_a2=-2.2_b2=3.9_z2=0.0_3.log
30,4.2,0.0,-2.2,4.0,0.0,-2.622672397410497,-0.1632341762742726,2,Done,C5_theta=30_a1=4.2_z1=0.0_a2=-2.2_b2=4.0_z2=0.0_3.log
30,4.2,0.0,-2.1,3.8,0.0,-2.8162015014822828,-0.1965725276095327,2,Done,C5_theta=30_a1=4.2_z1=0.0_a2=-2.1_b2=3.8_z2=0.0_3.log
30,4.2,0.0,-2.1,3.9,0.0,-2.746727359364741,-0.18659135348571,2,Done,C5_theta=30_a1=4.2_z1=0.0_a2=-2.1_b2=3.9_z2=0.0_3.log
30,4.2,0.0,-2.1,4.0,0.0,-2.6505394889973104,-0.1770619866583729,1,Done,C5_theta=30_a1=4.2_z1=0.0_a2=-2.1_b2=4.0_z2=0.0_3.log
30,4.3,0.0,-2.1,3.8,0.0,-2.8745906794792973,-0.1806475787889212,1,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.1_b2=3.8_z2=0.0_3.log
30,4.3,0.0,-2.1,3.9,0.0,-2.7651171674224315,-0.1717814900184748,2,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.1_b2=3.9_z2=0.0_3.log
30,4.3,0.0,-2.1,4.0,0.0,-2.639158340112772,-0.1632341762742726,1,Done,C5_theta=30_a1=4.3_z1=0.0_a2=-2.1_b2=4.0_z2=0.0_3.log
30,4.4,0.0,-2.1,3.8,0.0,-2.878345699311467,-0.1661728056351421,2,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.1_b2=3.8_z2=0.0_3.log
30,4.4,0.0,-2.1,3.9,0.0,-2.741985893779201,-0.1582385692017851,2,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.1_b2=3.9_z2=0.0_3.log
30,4.4,0.0,-2.1,4.0,0.0,-2.5964600496809,-0.1506199702998856,1,Done,C5_theta=30_a1=4.4_z1=0.0_a2=-2.1_b2=4.0_z2=0.0_3.log
