x,y,z,status
3.7,1.4,1.4,NotYet
3.7,1.4,1.6,NotYet
3.7,1.4,1.8,NotYet
3.7,1.4,2.0,NotYet
3.7,1.4,2.2,NotYet
3.7,1.4,2.4,NotYet
3.7,1.6,0.0,NotYet
3.7,1.6,0.2,NotYet
3.7,1.6,0.4,NotYet
3.7,1.6,0.6,NotYet
3.7,1.6,0.8,NotYet
3.7,1.6,1.0,NotYet
3.7,1.6,1.2,NotYet
3.7,1.6,1.4,NotYet
3.7,1.6,1.6,NotYet
3.7,1.6,1.8,NotYet
3.7,1.6,2.0,NotYet
3.7,1.6,2.2,NotYet
3.7,1.6,2.4,NotYet
3.7,1.8,0.0,NotYet
3.7,1.8,0.2,NotYet
3.7,1.8,0.4,NotYet
3.7,1.8,0.6,NotYet
3.7,1.8,0.8,NotYet
3.7,1.8,1.0,NotYet
3.7,1.8,1.2,NotYet
3.7,1.8,1.4,NotYet
3.7,1.8,1.6,NotYet
3.7,1.8,1.8,NotYet
3.7,1.8,2.0,NotYet
3.7,1.8,2.2,NotYet
3.7,1.8,2.4,NotYet
3.7,2.0,0.0,NotYet
3.7,2.0,0.2,NotYet
3.7,2.0,0.4,NotYet
3.7,2.0,0.6,NotYet
3.7,2.0,0.8,NotYet
3.7,2.0,1.0,NotYet
3.7,2.0,1.2,NotYet
3.7,2.0,1.4,NotYet
3.7,2.0,1.6,NotYet
3.7,2.0,1.8,NotYet
3.7,2.0,2.0,NotYet
3.7,2.0,2.2,NotYet
3.7,2.0,2.4,NotYet
3.7,2.2,0.0,NotYet
3.7,2.2,0.2,NotYet
3.7,2.2,0.4,NotYet
3.7,2.2,0.6,NotYet
3.7,2.2,0.8,NotYet
3.7,2.2,1.0,NotYet
3.7,2.2,1.2,NotYet
3.7,2.2,1.4,NotYet
3.7,2.2,1.6,NotYet
3.7,2.2,1.8,NotYet
3.7,2.2,2.0,NotYet
3.7,2.2,2.2,NotYet
3.7,2.2,2.4,NotYet
3.7,2.4,0.0,NotYet
3.7,2.4,0.2,NotYet
3.7,2.4,0.4,NotYet
3.7,2.4,0.6,NotYet
3.7,2.4,0.8,NotYet
3.7,2.4,1.0,NotYet
3.7,2.4,1.2,NotYet
3.7,2.4,1.4,NotYet
3.7,2.4,1.6,NotYet
3.7,2.4,1.8,NotYet
3.7,2.4,2.0,NotYet
3.7,2.4,2.2,NotYet
3.7,2.4,2.4,NotYet
0.0,4.1,0.0,NotYet
0.0,4.1,0.2,NotYet
0.0,4.1,0.4,NotYet
0.0,4.1,0.6,NotYet
0.0,4.1,0.8,NotYet
0.0,4.1,1.0,NotYet
0.0,4.1,1.2,NotYet
0.0,4.1,1.4,NotYet
0.0,4.1,1.6,NotYet
0.0,4.1,1.8,NotYet
0.0,4.1,2.0,NotYet
0.0,4.1,2.2,NotYet
0.0,4.1,2.4,NotYet
0.2,4.1,0.0,NotYet
0.2,4.1,0.2,NotYet
0.2,4.1,0.4,NotYet
0.2,4.1,0.6,NotYet
0.2,4.1,0.8,NotYet
0.2,4.1,1.0,NotYet
0.2,4.1,1.2,NotYet
0.2,4.1,1.4,NotYet
0.2,4.1,1.6,NotYet
0.2,4.1,1.8,NotYet
0.2,4.1,2.0,NotYet
0.2,4.1,2.2,NotYet
0.2,4.1,2.4,NotYet
0.4,4.1,0.0,NotYet
0.4,4.1,0.2,NotYet
0.4,4.1,0.4,NotYet
0.4,4.1,0.6,NotYet
0.4,4.1,0.8,NotYet
0.4,4.1,1.0,NotYet
0.4,4.1,1.2,NotYet
0.4,4.1,1.4,NotYet
0.4,4.1,1.6,NotYet
0.4,4.1,1.8,NotYet
0.4,4.1,2.0,NotYet
0.4,4.1,2.2,NotYet
0.4,4.1,2.4,NotYet
0.6,4.1,0.0,NotYet
0.6,4.1,0.2,NotYet
0.6,4.1,0.4,NotYet
0.6,4.1,0.6,NotYet
0.6,4.1,0.8,NotYet
0.6,4.1,1.0,NotYet
0.6,4.1,1.2,NotYet
0.6,4.1,1.4,NotYet
0.6,4.1,1.6,NotYet
0.6,4.1,1.8,NotYet
0.6,4.1,2.0,NotYet
0.6,4.1,2.2,NotYet
0.6,4.1,2.4,NotYet
0.8,4.1,0.0,NotYet
0.8,4.1,0.2,NotYet
0.8,4.1,0.4,NotYet
0.8,4.1,0.6,NotYet
0.8,4.1,0.8,NotYet
0.8,4.1,1.0,NotYet
0.8,4.1,1.2,NotYet
0.8,4.1,1.4,NotYet
0.8,4.1,1.6,NotYet
0.8,4.1,1.8,NotYet
0.8,4.1,2.0,NotYet
0.8,4.1,2.2,NotYet
0.8,4.1,2.4,NotYet
1.0,4.1,0.0,NotYet
1.0,4.1,0.2,NotYet
1.0,4.1,0.4,NotYet
1.0,4.1,0.6,NotYet
1.0,4.1,0.8,NotYet
1.0,4.1,1.0,NotYet
1.0,4.1,1.2,NotYet
1.0,4.1,1.4,NotYet
1.0,4.1,1.6,NotYet
1.0,4.1,1.8,NotYet
1.0,4.1,2.0,NotYet
1.0,4.1,2.2,NotYet
1.0,4.1,2.4,NotYet
1.2,4.1,0.0,NotYet
1.2,4.1,0.2,NotYet
1.2,4.1,0.4,NotYet
1.2,4.1,0.6,NotYet
1.2,4.1,0.8,NotYet
1.2,4.1,1.0,NotYet
1.2,4.1,1.2,NotYet
1.2,4.1,1.4,NotYet
1.2,4.1,1.6,NotYet
1.2,4.1,1.8,NotYet
1.2,4.1,2.0,NotYet
1.2,4.1,2.2,NotYet
1.2,4.1,2.4,NotYet
1.4,4.1,0.0,NotYet
1.4,4.1,0.2,NotYet
1.4,4.1,0.4,NotYet
1.4,4.1,0.6,NotYet
1.4,4.1,0.8,NotYet
1.4,4.1,1.0,NotYet
1.4,4.1,1.2,NotYet
1.4,4.1,1.4,NotYet
1.4,4.1,1.6,NotYet
1.4,4.1,1.8,NotYet
1.4,4.1,2.0,NotYet
1.4,4.1,2.2,NotYet
1.4,4.1,2.4,NotYet
1.6,4.1,0.0,NotYet
1.6,4.1,0.2,NotYet
1.6,4.1,0.4,NotYet
1.6,4.1,0.6,NotYet
1.6,4.1,0.8,NotYet
1.6,4.1,1.0,NotYet
1.6,4.1,1.2,NotYet
1.6,4.1,1.4,NotYet
1.6,4.1,1.6,NotYet
1.6,4.1,1.8,NotYet
1.6,4.1,2.0,NotYet
1.6,4.1,2.2,NotYet
1.6,4.1,2.4,NotYet
1.8,4.1,0.0,NotYet
1.8,4.1,0.2,NotYet
1.8,4.1,0.4,NotYet
1.8,4.1,0.6,NotYet
1.8,4.1,0.8,NotYet
1.8,4.1,1.0,NotYet
1.8,4.1,1.2,NotYet
1.8,4.1,1.4,NotYet
1.8,4.1,1.6,NotYet
1.8,4.1,1.8,NotYet
1.8,4.1,2.0,NotYet
1.8,4.1,2.2,NotYet
1.8,4.1,2.4,NotYet
2.0,4.1,0.0,NotYet
2.0,4.1,0.2,NotYet
2.0,4.1,0.4,NotYet
2.0,4.1,0.6,NotYet
2.0,4.1,0.8,NotYet
2.0,4.1,1.0,NotYet
2.0,4.1,1.2,NotYet
2.0,4.1,1.4,NotYet
2.0,4.1,1.6,NotYet
2.0,4.1,1.8,NotYet
2.0,4.1,2.0,NotYet
2.0,4.1,2.2,NotYet
2.0,4.1,2.4,NotYet
2.2,4.1,0.0,NotYet
2.2,4.1,0.2,NotYet
2.2,4.1,0.4,NotYet
2.2,4.1,0.6,NotYet
2.2,4.1,0.8,NotYet
2.2,4.1,1.0,NotYet
2.2,4.1,1.2,NotYet
2.2,4.1,1.4,NotYet
2.2,4.1,1.6,NotYet
2.2,4.1,1.8,NotYet
2.2,4.1,2.0,NotYet
2.2,4.1,2.2,NotYet
2.2,4.1,2.4,NotYet
2.4,4.1,0.0,NotYet
2.4,4.1,0.2,NotYet
2.4,4.1,0.4,NotYet
2.4,4.1,0.6,NotYet
2.4,4.1,0.8,NotYet
2.4,4.1,1.0,NotYet
2.4,4.1,1.2,NotYet
2.4,4.1,1.4,NotYet
2.4,4.1,1.6,NotYet
2.4,4.1,1.8,NotYet
2.4,4.1,2.0,NotYet
2.4,4.1,2.2,NotYet
2.4,4.1,2.4,NotYet
